"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.968501463E1,1.828832909E-1,-6.882413144E0,4.862369120E-2,6.885014251E0
4.969495663E1,6.972635096E-1,-8.312933868E0,-3.318587244E-1,8.348723023E0
4.970489763E1,1.368883324E0,-1.032820832E1,3.336275071E-1,1.042386857E1
4.971483962E1,1.585983278E0,-1.243996884E1,4.662791955E-1,1.254932604E1
4.972478063E1,1.259075684E0,-1.398366769E1,-6.947866291E-2,1.404040815E1
4.973472262E1,1.233196931E0,-1.465975317E1,-6.767383209E-1,1.472708771E1
4.974466463E1,1.171597829E0,-1.489683905E1,-1.192933150E0,1.499038174E1
4.975460562E1,1.083508795E0,-1.496625369E1,-1.219694979E0,1.505491271E1
4.976454763E1,9.486256626E-1,-1.411694211E1,-1.014966710E0,1.418513667E1
4.977448863E1,4.474119848E-1,-1.176774369E1,-8.701621681E-1,1.180835092E1
4.978443063E1,-4.480583945E-1,-8.509308513E0,-7.318597305E-1,8.552467852E0
4.979437263E1,-1.612151907E0,-5.823512210E0,-7.469736135E-1,6.088538232E0
4.980431363E1,-3.043945279E0,-4.351209036E0,-6.744358335E-1,5.352895163E0
4.981425563E1,-3.553464926E0,-2.455242344E0,9.849225461E-2,4.320304234E0
4.982419663E1,-2.724634387E0,7.404861277E-1,1.856640658E0,3.379210970E0
4.983413863E1,-1.822652840E0,3.510212780E0,3.745033452E0,5.446919560E0
4.984408063E1,-7.218486395E-1,5.320092085E0,4.828534791E0,7.220747432E0
4.985402163E1,8.315265080E-2,6.547836633E0,5.001943327E0,8.240176939E0
4.986396363E1,6.995857313E-1,7.737112350E0,4.986073399E0,9.231102624E0
4.987390463E1,1.411165125E0,8.883615099E0,4.844419922E0,1.021657519E1
4.988384663E1,1.922332811E0,9.887935199E0,4.118195738E0,1.088237851E1
4.989378863E1,2.720387846E0,1.088358622E1,3.457508901E0,1.173913654E1
4.990372963E1,3.040007179E0,1.142033956E1,3.235304182E0,1.225287691E1
4.991367163E1,3.232351338E0,1.151672507E1,2.730790043E0,1.226948514E1
4.992361263E1,3.706325469E0,1.160511392E1,2.047772689E0,1.235349710E1
4.993355463E1,3.992939608E0,1.159863871E1,1.362355054E0,1.234212291E1
4.994349663E1,3.802276524E0,1.153065781E1,1.062332080E0,1.218777772E1
4.995343763E1,3.006568707E0,1.145094857E1,1.289439690E0,1.190908616E1
4.996337962E1,2.002010626E0,1.129791407E1,1.536237799E0,1.157630923E1
4.997332063E1,1.410351924E0,1.110101844E1,1.583168721E0,1.130168687E1
4.998326262E1,1.262496890E0,1.106799570E1,1.351732417E0,1.122147975E1
4.999320463E1,1.192833601E0,1.116202712E1,6.750646285E-1,1.124586207E1
5.000314562E1,9.576917705E-1,1.123935304E1,-4.086479417E-1,1.128748082E1
5.001308763E1,7.352636871E-1,1.143960731E1,-1.453149449E0,1.155495008E1
5.002302863E1,5.804112537E-1,1.153686989E1,-2.252426991E0,1.176901319E1
5.003297063E1,5.498354687E-1,1.156996981E1,-2.779658148E0,1.191188566E1
5.004291263E1,7.513278157E-1,1.168243750E1,-2.926022142E0,1.206670812E1
5.005285363E1,1.142370522E0,1.163355477E1,-2.945434313E0,1.205488243E1
5.006279563E1,1.472684997E0,1.148579096E1,-2.900782050E0,1.193761833E1
5.007273663E1,1.720534435E0,1.130212056E1,-2.850160950E0,1.178225722E1
5.008267863E1,1.974914921E0,1.098214688E1,-2.857179948E0,1.151830354E1
5.009262063E1,2.271621939E0,1.066418933E1,-2.903102226E0,1.128331524E1
5.010256163E1,2.267669513E0,1.020501450E1,-2.883512299E0,1.084432059E1
5.011250363E1,1.999633732E0,9.701780902E0,-2.556082256E0,1.023018300E1
5.012244463E1,1.836565559E0,9.444289405E0,-2.123633296E0,9.852786093E0
5.013238663E1,1.627520144E0,9.302477469E0,-1.721685898E0,9.599432859E0
5.014232863E1,8.182266871E-1,8.908673927E0,2.435434024E-1,8.949484870E0
5.015226963E1,-1.739493301E0,8.543395441E0,4.668615782E0,9.889965416E0
5.016221163E1,-2.306564022E0,8.385814149E0,6.263621607E0,1.071797892E1
5.017215263E1,-4.445172476E-1,7.935996619E0,6.047359997E0,9.987402108E0
5.018209463E1,2.066326343E0,7.686566094E0,-3.316961718E-1,7.966368384E0
5.019203662E1,5.555663540E0,5.656103502E0,-6.987368910E0,1.056788666E1
5.020197763E1,8.598570353E0,1.985862955E0,-9.412471197E0,1.290246790E1
5.021191962E1,1.683568221E1,-9.094511304E0,-1.037448201E1,2.176649279E1
5.022186163E1,3.444726654E1,-3.667265133E1,2.915233678E1,5.814943050E1
5.023180262E1,2.969946309E1,-6.978302452E1,7.548022868E1,1.069999698E2
5.024174463E1,-1.024314302E1,-5.778552501E1,1.611651678E1,6.085910772E1
5.025168563E1,-1.794226426E1,-2.237408301E1,-1.658637915E1,3.313053593E1
5.026162763E1,-6.251918989E0,-4.690076233E0,-1.554279968E1,1.739718161E1
5.027156963E1,-1.780772158E0,-1.361858625E0,-1.786207087E1,1.800220498E1
5.028151063E1,-2.979104919E0,-1.310472125E0,-9.047179263E0,9.614772796E0
5.029145263E1,-3.149952959E0,-1.313910872E0,-9.606824459E0,1.019507928E1
5.030139363E1,2.785419994E0,-1.061836821E-1,-9.247028908E0,9.658021699E0
5.031133563E1,3.253403945E0,2.840131221E0,-4.784823054E0,6.445580986E0
5.032127763E1,-7.050467384E-1,4.562252006E0,6.498449296E-2,4.616866606E0
5.033121863E1,-2.859302780E0,2.420985262E0,5.688440943E0,6.811397976E0
5.034116063E1,-2.747266327E0,-1.860622612E0,9.301779896E0,9.875854293E0
5.035110163E1,-2.531233343E0,-5.526328059E0,6.992166551E0,9.264871134E0
5.036104363E1,-3.757560527E0,-7.918859600E0,5.123114008E0,1.015253149E1
5.037098563E1,-5.112714735E0,-8.275491223E0,5.689057240E0,1.126893869E1
5.038092663E1,-2.702640377E0,-7.016508510E0,2.129949458E0,7.814879485E0
5.039086863E1,8.390492798E-1,-5.046217859E0,-1.382503097E0,5.299021909E0
5.040080963E1,3.643950881E0,-2.808491353E0,-2.013981630E0,5.022163250E0
5.041075163E1,4.674093162E0,-7.055536920E-1,-1.121008597E0,4.858149151E0
5.042069363E1,4.015109619E0,8.541998541E-1,-9.371478707E-1,4.210582949E0
5.043063463E1,3.100822315E0,1.815012576E0,-1.168040968E0,3.778053650E0
5.044057662E1,2.580060225E0,1.887974133E0,-9.734757444E-1,3.341977277E0
5.045051763E1,2.401880800E0,1.238399929E0,-4.134987187E-1,2.733797168E0
5.046045962E1,2.097144824E0,5.381157482E-1,5.392647260E-1,2.231230920E0
5.047040163E1,1.001655523E0,-1.401782244E-1,1.243607460E0,1.602973249E0
5.048034263E1,-3.656259562E-1,-8.612820017E-1,1.668684250E0,1.913111642E0
5.049028463E1,-1.429726673E0,-1.527618418E0,1.324165427E0,2.476116005E0
5.050022563E1,-2.201675352E0,-1.853638698E0,2.420987016E-1,2.888245585E0
5.051016763E1,-2.652896360E0,-1.696395375E0,-5.428288963E-1,3.195352809E0
5.052010963E1,-2.460486712E0,-1.121055082E0,-6.519241995E-1,2.781324238E0
5.053005063E1,-2.042464002E0,-3.060321575E-1,-5.841719270E-1,2.146292553E0
5.053999263E1,-1.349794212E0,4.743635559E-1,-6.771745232E-1,1.582886772E0
5.054993363E1,-6.000247519E-1,1.148562139E0,-8.163417640E-1,1.531547768E0
5.055987563E1,-8.414728045E-2,1.727548170E0,-7.632297501E-1,1.890508687E0
5.056981742E1,2.538770404E-1,2.140010762E0,-4.370238215E-1,2.198883679E0
5.057975842E1,5.959189832E-1,2.299463164E0,-8.776378334E-2,2.377047067E0
5.058970042E1,1.108622586E0,2.321698371E0,1.809517363E-1,2.579160889E0
5.059964142E1,1.663485198E0,2.272164268E0,5.026225644E-1,2.860514448E0
5.060958342E1,1.891544589E0,2.249862987E0,9.303917053E-1,3.083091487E0
5.061952542E1,1.728035828E0,2.312680795E0,1.331950702E0,3.179417078E0
5.062946642E1,1.431253088E0,2.413016676E0,1.588051439E0,3.223824166E0
5.063940842E1,1.070968125E0,2.458993918E0,1.598623497E0,3.122374240E0
5.064934942E1,8.930864695E-1,2.473520740E0,1.261422318E0,2.916692400E0
5.065929142E1,9.466678686E-1,2.679571942E0,7.701354580E-1,2.944383547E0
5.066923342E1,9.212722416E-1,3.163502712E0,3.851780221E-2,3.295144242E0
5.067917442E1,6.244775154E-1,3.715496242E0,-9.768370163E-1,3.892183841E0
5.068911642E1,2.624752249E-1,4.129499575E0,-1.697766693E0,4.472591165E0
5.069905742E1,-8.173296511E-2,4.294331415E0,-2.109072706E0,4.784992190E0
5.070899942E1,-6.909451546E-1,4.242915679E0,-2.355000456E0,4.901608492E0
5.071894142E1,-1.131169450E0,3.885752544E0,-2.350409515E0,4.680068594E0
5.072888242E1,-1.086614397E0,3.150334198E0,-1.991464149E0,3.882172828E0
5.073882442E1,-7.271098910E-1,2.124063066E0,-1.237493465E0,2.563537162E0
5.074876542E1,-4.921313439E-1,4.156101483E-1,-7.512296556E-1,9.895812501E-1
5.075870742E1,-7.128093557E-1,-2.436458164E0,-8.669242725E-2,2.540067152E0
5.076864942E1,-1.453646901E0,-5.057259741E0,1.198323113E0,5.396753069E0
5.077859042E1,-2.710179777E0,-6.842773114E0,2.870909210E0,7.900046710E0
5.078853242E1,-3.584598134E0,-7.037680693E0,4.393641111E0,9.037830244E0
5.079847342E1,-3.043005046E0,-5.129559978E0,4.563135520E0,7.509625228E0
5.080841542E1,-2.024002004E0,-2.674786581E0,3.823048173E0,5.085937936E0
5.081835742E1,-1.286146100E0,-1.287628807E0,2.933939856E0,3.452558879E0
5.082829842E1,-5.796843351E-1,-3.439501816E-1,1.990631944E0,2.101654394E0
5.083824042E1,-6.246507391E-2,4.186676574E-1,1.155934235E0,1.231003025E0
5.084818142E1,3.025865395E-1,1.051133493E0,6.187780881E-1,1.256712599E0
5.085812342E1,6.173244703E-1,1.579909483E0,2.821292516E-1,1.719534935E0
5.086806542E1,8.140056552E-1,1.995105064E0,1.775284839E-1,2.162074417E0
5.087800642E1,1.013456959E0,2.279370961E0,3.317223381E-1,2.516479027E0
5.088794842E1,1.333098949E0,2.477512634E0,6.923085060E-1,2.897328550E0
5.089788942E1,1.670355823E0,2.679211169E0,1.108496359E0,3.346195637E0
5.090783142E1,1.661306526E0,2.691137735E0,1.492498287E0,3.497100630E0
5.091777342E1,1.342255250E0,2.334641767E0,1.891571925E0,3.290933862E0
5.092771442E1,8.378666805E-1,1.712655897E0,2.346870049E0,3.023741031E0
5.093765642E1,2.298056616E-1,8.910764891E-1,2.711495401E0,2.863395757E0
5.094759742E1,-4.220283446E-1,9.543591499E-2,2.817086760E0,2.850121708E0
5.095753942E1,-1.063170717E0,-6.072140497E-1,2.587060220E0,2.862153290E0
5.096748142E1,-1.688949676E0,-1.324363940E0,2.368418062E0,3.196231370E0
5.097742242E1,-2.143581949E0,-2.086974762E0,2.725454166E0,4.047036897E0
5.098736442E1,-2.589049442E0,-2.566921239E0,2.306271223E0,4.314064049E0
5.099730542E1,-3.081401957E0,-2.425425637E0,1.308230302E0,4.133907845E0
5.100724742E1,-3.075484575E0,-1.571395352E0,-1.340971202E-2,3.453703598E0
5.101718942E1,-3.015584528E0,-4.628129661E-1,-2.070084787E0,3.686895295E0
5.102713042E1,-2.724635848E0,4.816187811E-1,-4.160731308E0,4.996727147E0
5.103707242E1,-1.711349775E0,1.171162212E0,-5.160476546E0,5.561551687E0
5.104701342E1,-3.534171161E-1,1.852706067E0,-4.428628803E0,4.813540952E0
5.105695542E1,1.043088455E0,2.145029427E0,-3.361135678E0,4.121458214E0
5.106689742E1,1.978012191E0,2.147265403E0,-3.958172941E0,4.918375135E0
5.107683842E1,3.086051371E0,2.237658094E0,-4.486845728E0,5.887496191E0
5.108678042E1,3.942933635E0,3.150002661E0,-3.585093977E0,6.190487965E0
5.109672142E1,4.497168695E0,4.526828989E0,-2.887911744E0,7.004051771E0
5.110666342E1,4.839014171E0,6.004275958E0,-3.253492823E0,8.369743334E0
5.111660542E1,4.024251448E0,7.685475004E0,-2.723876003E0,9.092888772E0
5.112654642E1,2.355840117E0,8.834902530E0,1.423231293E0,9.253705889E0
5.113648842E1,1.151638944E0,7.212644003E0,8.137095230E0,1.093438725E1
5.114642942E1,1.636071405E-1,2.438773077E0,9.673304962E0,9.977334830E0
5.115637142E1,-1.178964152E0,-1.148774393E0,5.438369563E0,5.682033314E0
5.116631342E1,-1.693560498E0,-2.926103418E0,1.119684495E0,3.561449388E0
5.117625442E1,-5.715118280E-1,-3.723205211E0,-9.595374441E-1,3.887106240E0
5.118619642E1,5.892946726E-1,-3.561201670E0,-7.297219884E-1,3.682651181E0
5.119613742E1,-9.311484812E-1,-2.049866577E0,1.647160649E-1,2.257459160E0
5.120607942E1,-2.434007596E0,-2.222292781E-2,6.607722062E-1,2.522202756E0
5.121602142E1,-3.253723203E0,1.506026405E0,6.479182720E-1,3.643436332E0
5.122596242E1,-2.935881424E0,2.075983751E0,8.400782436E-1,3.692538385E0
5.123590442E1,-1.784277856E0,2.103435259E0,9.571716607E-1,2.919634385E0
5.124584542E1,-1.161124516E0,2.079135985E0,7.081270516E-1,2.484443702E0
5.125578742E1,-1.314643528E0,1.451322194E0,1.789218754E0,2.652532274E0
5.126572942E1,-1.324877910E0,-3.186732531E-3,2.196338160E0,2.564997650E0
5.127567042E1,-3.367078203E-1,-1.776295822E0,2.818873084E0,3.348827327E0
5.128561242E1,5.989947648E-1,-3.050331607E0,2.562597224E0,4.028674990E0
5.129555342E1,8.221290457E-1,-3.565350269E0,2.733697863E0,4.567354017E0
5.130549542E1,1.112346312E0,-3.909681104E0,3.734621900E0,5.519992880E0
5.131543742E1,1.778427571E0,-4.230327208E0,4.075026330E0,6.137125752E0
5.132537842E1,2.363115661E0,-4.687006445E0,3.989721301E0,6.593195060E0
5.133532042E1,3.374247182E0,-5.451384296E0,3.428344159E0,7.270259862E0
5.134526142E1,4.321345552E0,-6.006786168E0,3.095217758E0,8.020965055E0
5.135520342E1,4.978232868E0,-6.665200192E0,4.800588024E0,9.604860304E0
5.136514442E1,4.898562508E0,-7.365414206E0,4.274540929E0,9.824303600E0
5.137508642E1,4.229470006E0,-7.795754076E0,3.412923882E0,9.503170396E0
5.138502842E1,3.780719594E0,-8.448738375E0,4.184561051E0,1.015802993E1
5.139496942E1,3.452847501E0,-9.644023275E0,2.681736581E0,1.058872286E1
5.140491142E1,2.006892027E0,-1.036299340E1,1.266742553E0,1.063126919E1
5.141485342E1,1.331847645E0,-1.191017485E1,8.779907128E-1,1.201652824E1
5.142479442E1,6.950411291E-1,-1.349952291E1,1.084563194E0,1.356084357E1
5.143473642E1,7.088784188E-2,-1.560364463E1,2.113750917E0,1.574632318E1
5.144467742E1,-3.698600712E-1,-1.744869611E1,1.812542127E0,1.754648402E1
5.145461942E1,-1.013812908E0,-1.663920407E1,6.823478472E-1,1.668402011E1
5.146456142E1,-1.470816227E0,-1.332748613E1,-3.289532429E-1,1.341243442E1
5.147450242E1,-1.919956648E0,-8.693808632E0,-1.248136128E0,8.990349596E0
5.148444442E1,-1.693234224E0,-4.540938320E0,-1.939639546E0,5.220092387E0
5.149438542E1,-1.874950045E0,-1.814233142E0,-2.171491002E0,3.394444393E0
5.150432742E1,-3.155149380E0,3.127412528E-1,-2.235769590E0,3.879618584E0
5.151426942E1,-3.527376112E0,2.199218498E0,-2.004114161E0,4.614695852E0
5.152421042E1,-2.980409141E0,3.818544647E0,-9.675808740E-1,4.939669485E0
5.153415242E1,-1.783050233E0,5.461781230E0,9.464203852E-1,5.822888792E0
5.154409342E1,-6.477286761E-1,6.906146992E0,3.050309973E0,7.577520019E0
5.155403542E1,-3.721294487E-1,7.683812640E0,4.253197423E0,8.790286988E0
5.156397642E1,-3.836605600E-1,8.250391465E0,4.416092665E0,9.365790366E0
5.157391863E1,-4.044161290E-1,8.759457661E0,4.020082968E0,9.646383674E0
5.158386063E1,4.300625651E-1,9.577176152E0,3.284395065E0,1.013382987E1
5.159380163E1,1.354296714E0,1.053934660E1,2.535635127E0,1.092434857E1
5.160374363E1,1.603969168E0,1.108930296E1,1.833455133E0,1.135371811E1
5.161368463E1,1.683397307E0,1.117468868E1,1.178817387E0,1.136209065E1
5.162362663E1,2.153227955E0,1.128670496E1,4.248328885E-1,1.149811212E1
5.163356863E1,2.564188543E0,1.131205381E1,-2.057543094E-1,1.160086027E1
5.164350963E1,2.570056517E0,1.113669815E1,-6.352420932E-1,1.144704192E1
5.165345163E1,2.249771040E0,1.089890592E1,-8.116249613E-1,1.115824158E1
5.166339263E1,1.637407640E0,1.064394393E1,-7.920995734E-1,1.079824374E1
5.167333463E1,1.080046220E0,1.047990614E1,-8.221635443E-1,1.056744460E1
5.168327663E1,7.916053375E-1,1.042012421E1,-6.676824456E-1,1.047145775E1
5.169321763E1,8.489706161E-1,1.067277538E1,2.270010446E-1,1.070889420E1
5.170315963E1,1.015078026E0,1.096894972E1,7.262089082E-1,1.103972919E1
5.171310062E1,9.279108779E-1,1.103973260E1,-3.424193805E-1,1.108395081E1
5.172304263E1,6.398778389E-1,1.110731589E1,-1.843904838E0,1.127749507E1
5.173298463E1,5.298755595E-1,1.129052436E1,-2.841367323E0,1.165461611E1
5.174292563E1,6.042987742E-1,1.140781950E1,-3.370008243E0,1.191051965E1
5.175286763E1,6.761616392E-1,1.139939016E1,-3.722067928E0,1.201070690E1
5.176280863E1,8.283557457E-1,1.127910124E1,-3.643850309E0,1.188200080E1
5.177275063E1,1.205672479E0,1.106969140E1,-2.999205308E0,1.153199663E1
5.178269263E1,2.061459998E0,1.088755297E1,-2.455414252E0,1.134977912E1
5.179263363E1,2.944398186E0,1.072103362E1,-1.935970418E0,1.128530124E1
5.180257563E1,3.158311847E0,1.057652670E1,-8.178452294E-1,1.106827546E1
5.181251663E1,2.453185294E0,1.034132947E1,4.417572887E-1,1.063749796E1
5.182245863E1,9.546724145E-1,9.672558857E0,4.172654951E-1,9.728509894E0
5.183240063E1,-5.053097986E-1,9.124109910E0,5.158302552E-1,9.152638990E0
5.184234163E1,-1.309974234E0,8.969711841E0,1.351246952E0,9.165022168E0
5.185228363E1,-1.872112537E0,8.828910304E0,3.498623013E0,9.679608747E0
5.186222463E1,-3.378142597E0,7.975277629E0,1.020903037E1,1.338809926E1
5.187216663E1,-2.675241494E0,6.898218167E0,7.542501225E0,1.056558828E1
5.188210863E1,-2.045357205E0,6.657375448E0,-5.287387438E0,8.744175197E0
5.189204963E1,-2.163657341E0,6.056940660E0,-7.909294724E0,1.019435561E1
5.190199163E1,2.172603142E0,3.454774159E0,-4.751050413E0,6.263237895E0
5.191193263E1,1.943202839E1,-1.948500416E1,9.913895667E0,2.924986225E1
5.192187463E1,4.455157795E1,-6.499371051E1,4.997234447E1,9.330734546E1
5.193181663E1,2.155112951E1,-6.894449637E1,1.971793385E1,7.487717728E1
5.194175762E1,-1.342266477E1,-4.105240296E1,-1.350108996E1,4.525204027E1
5.195169963E1,-9.825815549E0,-1.104004718E1,-1.666369220E1,2.227348044E1
5.196164062E1,-2.221063696E0,-9.704395777E-1,-1.407500587E1,1.428218006E1
5.197158263E1,-1.685269877E0,1.404395365E0,-7.977459226E0,8.273591517E0
5.198152463E1,-4.383599687E0,1.488720401E0,5.777896911E-1,4.665412691E0
5.199146563E1,-2.086161122E0,1.549137926E-1,-6.021818774E0,6.374822967E0
5.200140763E1,8.596895126E-1,-2.346558977E0,-4.737463823E0,5.356208413E0
5.201134863E1,-2.641070366E0,-3.345178041E0,-2.531131017E-1,4.269605959E0
5.202129063E1,-6.535907729E0,-4.601846427E0,4.670951745E0,9.258124571E0
5.203123263E1,-7.346903676E0,-6.382911238E0,6.943271549E0,1.195523188E1
5.204117363E1,-3.757110291E0,-6.531704750E0,5.755848815E0,9.482027223E0
5.205111563E1,8.946940152E-1,-5.155516938E0,3.416304742E0,6.249077561E0
5.206105663E1,3.422040276E0,-3.637873285E0,8.239603937E-1,5.061955395E0
5.207099863E1,4.931988409E0,-2.468697372E0,-6.487675801E-1,5.553366164E0
5.208094063E1,5.182398927E0,-1.319808959E0,-1.453172253E0,5.541738349E0
5.209088163E1,4.151243032E0,-9.764557779E-2,-1.742213572E0,4.503072451E0
5.210082363E1,2.512259129E0,7.294705582E-1,-1.475620884E0,3.003502991E0
5.211076463E1,1.374158244E0,1.065584301E0,-9.292330796E-1,1.971612258E0
5.212070663E1,6.921372557E-1,1.197330841E0,-3.932679373E-1,1.437815980E0
5.213064863E1,3.369554499E-1,1.236484966E0,-1.449121302E-1,1.289741669E0
5.214058963E1,1.708309369E-1,1.257023896E0,-8.169817418E-2,1.271206858E0
5.215053163E1,1.984486520E-2,1.399159184E0,7.618103385E-2,1.401372110E0
5.216047263E1,-8.818814501E-2,1.618318673E0,5.168941560E-1,1.701150213E0
5.217041463E1,-2.439011058E-1,1.827062518E0,6.014907950E-1,1.938926603E0
5.218035663E1,-4.891729452E-1,1.910356105E0,5.238429871E-1,2.040382830E0
5.219029762E1,-8.874595477E-1,2.028520732E0,5.259055924E-1,2.275754271E0
5.220023963E1,-1.479907039E0,2.054014592E0,5.361420205E-1,2.587769127E0
5.221018062E1,-1.905665030E0,2.262408773E0,7.619720140E-1,3.054611925E0
5.222012263E1,-1.936698542E0,2.272464815E0,1.028227318E0,3.157870959E0
5.223006463E1,-1.777283417E0,2.299838555E0,1.266723257E0,3.170580630E0
5.224000563E1,-1.825805513E0,2.014548810E0,1.401515904E0,3.058793799E0
5.224994763E1,-1.874839240E0,1.565770916E0,1.394027667E0,2.812467577E0
5.225988863E1,-1.642641336E0,1.625946951E0,1.393129535E0,2.698663363E0
5.226983063E1,-1.066263455E0,2.073557741E0,1.507848397E0,2.776718612E0
5.227977263E1,-2.534212500E-1,2.598278103E0,1.845239757E0,3.196901811E0
5.228971363E1,3.207805896E-1,2.836597749E0,2.485767149E0,3.785264230E0
5.229965563E1,6.023165680E-1,2.553803596E0,3.241948373E0,4.170722636E0
5.230959663E1,9.778903922E-1,1.768669884E0,3.579769503E0,4.110865173E0
5.231953863E1,1.391413962E0,9.414619464E-1,3.302488105E0,3.705241030E0
5.232948063E1,1.690598153E0,3.656790197E-1,2.584264666E0,3.109705311E0
5.233942163E1,1.780873023E0,7.567057192E-2,1.704723418E0,2.466438057E0
5.234936363E1,1.700991140E0,-1.104463023E-1,9.087887286E-1,1.931700338E0
5.235930463E1,1.695530864E0,-2.173702419E-1,4.213825196E-1,1.760578871E0
5.236924663E1,2.027727849E0,-1.978814721E-2,1.875791167E-1,2.036481703E0
5.237918863E1,2.264392880E0,2.785455662E-1,1.137170886E-1,2.284292959E0
5.238912963E1,1.792325233E0,4.413466680E-1,1.658596341E-1,1.853301390E0
5.239907163E1,8.387854242E-1,4.994580513E-1,4.887155467E-1,1.091724424E0
5.240901263E1,-1.155500445E-1,5.893063670E-1,1.225596281E0,1.364815025E0
5.241895462E1,-1.106021160E0,6.057423055E-1,2.090267622E0,2.441193412E0
5.242889563E1,-1.876611823E0,3.252911317E-1,2.406064922E0,3.068653559E0
5.243883762E1,-2.181124290E0,-5.473110795E-2,2.054777654E0,2.997066877E0
5.244877963E1,-2.040791991E0,-1.380586088E-2,1.239994319E0,2.388013497E0
5.245872062E1,-1.752313467E0,4.639023024E-1,-2.899049520E-3,1.812682057E0
5.246866263E1,-1.318503129E0,9.352954727E-1,-1.499536873E0,2.204957813E0
5.247860463E1,-9.873675594E-1,1.342897274E0,-2.823446192E0,3.278736980E0
5.248854563E1,-7.911750555E-1,1.600227388E0,-3.500661353E0,3.929543939E0
5.249848763E1,-8.644862759E-1,1.920385834E0,-3.470656073E0,4.059639375E0
5.250842863E1,-1.009146830E0,2.188111128E0,-2.843147800E0,3.726888386E0
5.251837063E1,-1.272451190E0,2.516559756E0,-2.278958440E0,3.625721529E0
5.252831263E1,-1.439210564E0,2.836255102E0,-1.501995919E0,3.517337316E0
5.253825363E1,-1.329306299E0,2.935264251E0,-1.027262819E0,3.382026073E0
5.254819563E1,-1.256959138E0,2.686489783E0,-6.661557376E-1,3.039890968E0
5.255813663E1,-6.512959161E-1,2.487093297E0,4.017481542E-1,2.602156994E0
5.256807850E1,3.072165111E-1,2.584325477E0,1.459401877E0,2.983785179E0
5.257802050E1,1.051594253E0,2.391089618E0,1.441937413E0,2.983679530E0
5.258796150E1,2.071258616E0,2.035716900E0,5.678728133E-1,2.959178110E0
5.259790350E1,2.316899268E0,1.728128799E0,-1.883931953E-1,2.896539894E0
5.260784450E1,1.325011957E0,1.475425587E0,1.202994454E-1,1.986708158E0
5.261778650E1,3.008418766E-1,1.069687293E0,8.246263915E-1,1.383743265E0
5.262772850E1,-1.433503389E-2,8.992228299E-1,1.248848319E0,1.538970213E0
5.263766950E1,7.031395228E-1,1.034085935E0,4.102406502E-1,1.316068502E0
5.264761150E1,1.560605485E0,1.384289129E0,-3.138452071E-1,2.109560307E0
5.265755250E1,1.640855304E0,1.349573041E0,6.117181599E-2,2.125440075E0
5.266749450E1,1.024050871E0,8.688757807E-1,1.062902768E0,1.712713520E0
5.267743550E1,4.867136794E-1,1.931814802E-1,1.582607388E0,1.666989933E0
5.268737750E1,1.137113144E-1,-5.483974922E-1,7.592018956E-1,9.434286357E-1
5.269731950E1,-3.715869002E-1,-8.127390021E-1,-2.028147680E-1,9.163816563E-1
5.270726050E1,-1.160539648E0,-9.404100323E-1,2.384898001E-1,1.512646915E0
5.271720250E1,-1.493641125E0,-1.279791784E0,1.363601096E0,2.393373930E0
5.272714350E1,-1.511984133E0,-1.885914744E0,1.848946892E0,3.043250737E0
5.273708550E1,-1.636290237E0,-2.216566018E0,2.101318567E0,3.464989231E0
5.274702750E1,-1.249122553E0,-2.144327177E0,1.732117184E0,3.026330474E0
5.275696850E1,-4.403666016E-1,-1.715550853E0,1.885873228E0,2.587190620E0
5.276691050E1,1.365811636E-1,-1.272669876E0,2.483141749E0,2.793624164E0
5.277685150E1,3.144943942E-1,-1.313715575E0,2.804477824E0,3.112852583E0
5.278679350E1,6.604487090E-1,-2.053344501E0,3.100127081E0,3.776665732E0
5.279673550E1,1.060680607E0,-2.974296754E0,2.645037117E0,4.119187527E0
5.280667650E1,1.293281896E0,-3.408820306E0,1.759345329E0,4.048200826E0
5.281661850E1,1.625248209E0,-3.546925108E0,1.881862623E0,4.331687476E0
5.282655950E1,2.187496293E0,-3.811546115E0,2.434156115E0,5.023757539E0
5.283650150E1,2.177390550E0,-4.196241449E0,2.614433960E0,5.402289962E0
5.284644350E1,1.819762269E0,-4.814944108E0,2.868071557E0,5.892457546E0
5.285638450E1,1.614285556E0,-5.485292299E0,2.641160413E0,6.298418674E0
5.286632650E1,1.346869434E0,-5.765905441E0,2.719728865E0,6.515876605E0
5.287626750E1,1.232252021E0,-5.857274618E0,3.096195413E0,6.738882476E0
5.288620950E1,1.347052014E0,-5.888761874E0,2.193600494E0,6.426814815E0
5.289615150E1,1.702572081E0,-6.385871099E0,2.277092886E0,6.990225561E0
5.290609250E1,2.448857185E0,-7.954751564E0,2.799024711E0,8.781202269E0
5.291603450E1,2.958091781E0,-9.404559329E0,1.990633990E0,1.005776649E1
5.292597550E1,2.905064551E0,-1.033229903E1,1.005865518E0,1.077996144E1
5.293591750E1,2.390299074E0,-1.073451028E1,1.056293660E-1,1.099792700E1
5.294585950E1,1.672672197E0,-1.073342972E1,-3.534244251E-1,1.086872829E1
5.295580050E1,1.305102188E0,-1.120997312E1,-3.947446516E-1,1.129259104E1
5.296574250E1,1.273879957E0,-1.234975800E1,3.330924869E-1,1.241975215E1
