"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.857660950E1,-3.636851192E-1,-2.679998204E0,-1.375583210E0,3.034285156E0
4.858655150E1,-8.003563535E-1,-3.695798142E0,-1.068730396E0,3.929590164E0
4.859649250E1,-9.723884547E-1,-3.692323142E0,-1.121639657E0,3.979555881E0
4.860643450E1,-1.131528030E0,-3.015735387E0,-4.113489899E-1,3.247187028E0
4.861637650E1,-1.162708308E0,-2.895441204E0,2.165940240E-2,3.120246705E0
4.862631750E1,-1.621640477E0,-3.562973376E0,5.713513219E-1,3.956126824E0
4.863625950E1,-2.387306469E0,-4.648082700E0,1.611407703E0,5.468138600E0
4.864620050E1,-3.394240274E0,-5.625806739E0,1.628466224E0,6.769229701E0
4.865614250E1,-4.498859417E0,-6.068809338E0,2.080647636E0,7.835769102E0
4.866608350E1,-5.293516490E0,-6.170633921E0,2.458938662E0,8.493787092E0
4.867602550E1,-6.065781650E0,-5.700641744E0,1.922951300E0,8.543346242E0
4.868596650E1,-6.261337100E0,-5.288559805E0,1.928978610E0,8.419867313E0
4.869590850E1,-5.864729233E0,-5.597618482E0,2.196331436E0,8.399538881E0
4.870585050E1,-5.289781873E0,-6.295149794E0,2.385485061E0,8.561614460E0
4.871579150E1,-5.159740382E0,-6.969407433E0,2.562225633E0,9.042154664E0
4.872573350E1,-5.043782494E0,-7.943941231E0,3.334593996E0,9.983259050E0
4.873567450E1,-5.368104157E0,-8.713796169E0,3.669113496E0,1.087240451E1
4.874561650E1,-5.074380389E0,-9.988370483E0,4.135073141E0,1.194218201E1
4.875555750E1,-4.708670964E0,-1.139331841E1,4.458068364E0,1.310929671E1
4.876549950E1,-4.874622545E0,-1.218226918E1,4.352751824E0,1.382447380E1
4.877544050E1,-5.222407916E0,-1.385638316E1,5.242654485E0,1.570854305E1
4.878538275E1,-5.225073661E0,-1.459981336E1,5.129283990E0,1.633295745E1
4.879532375E1,-4.928540305E0,-1.358803806E1,4.201658017E0,1.505254855E1
4.880526575E1,-5.642937911E0,-1.281416959E1,4.031834410E0,1.457056551E1
4.881520775E1,-6.769602812E0,-1.263460277E1,3.518561434E0,1.475943712E1
4.882514875E1,-8.109312769E0,-1.289597331E1,2.683725512E0,1.546833746E1
4.883509075E1,-9.831606631E0,-1.249677805E1,2.389340423E0,1.607914482E1
4.884503175E1,-1.042225376E1,-1.062051297E1,2.586750025E0,1.510330907E1
4.885497375E1,-9.607941862E0,-7.295158156E0,3.021562429E0,1.243630648E1
4.886491475E1,-7.488316247E0,-3.779201072E0,3.117660249E0,8.948577898E0
4.887485675E1,-5.151716248E0,-8.318307459E-1,2.526268180E0,5.797771434E0
4.888479775E1,-3.005136724E0,1.597362837E0,9.644651851E-1,3.537316476E0
4.889473975E1,-1.255492510E0,3.387549305E0,-1.223706607E0,3.814342617E0
4.890468175E1,3.034392098E-1,4.732134086E0,-3.002123069E0,5.612299999E0
4.891462275E1,1.640041957E0,6.289699019E0,-4.357312360E0,7.825357651E0
4.892456475E1,2.950017653E0,7.900290012E0,-6.691876359E0,1.076561172E1
4.893450575E1,4.015282989E0,9.321782636E0,-7.706908557E0,1.274419744E1
4.894444775E1,3.990409810E0,1.084157046E1,-5.959244796E0,1.299906224E1
4.895438875E1,3.770273835E0,1.197223837E1,-5.568982912E0,1.373182533E1
4.896433075E1,3.317499954E0,1.286569175E1,-5.895027165E0,1.453558308E1
4.897427175E1,3.384515477E0,1.327858470E1,-4.677709372E0,1.447952767E1
4.898421375E1,3.240942652E0,1.322567324E1,-3.175770171E0,1.398240531E1
4.899415575E1,3.181450448E0,1.295958166E1,-2.322467864E0,1.354497105E1
4.900409675E1,3.036404417E0,1.351703766E1,-2.348061712E0,1.405145732E1
4.901403875E1,2.607364676E0,1.616479256E1,-2.490739036E0,1.656208471E1
4.902397975E1,2.816874506E0,1.675125894E1,-2.563939160E0,1.717886032E1
4.903392175E1,3.230469704E0,1.559497321E1,-2.361158890E0,1.610013029E1
4.904386275E1,2.962779786E0,1.408472395E1,-2.058391964E0,1.453941162E1
4.905380475E1,2.885319381E0,1.268861467E1,-2.137550254E0,1.318693032E1
4.906374575E1,3.072225045E0,1.168905421E1,-1.678732690E0,1.220207763E1
4.907368775E1,3.317079539E0,1.071071445E1,-1.285741326E0,1.128607778E1
4.908362975E1,3.623614849E0,9.813396063E0,-1.032039483E0,1.051182346E1
4.909357075E1,3.935172626E0,9.066852220E0,-8.307128314E-1,9.918844518E0
4.910351275E1,4.228451421E0,8.516798211E0,-7.813487365E-1,9.540763022E0
4.911345375E1,4.472092911E0,8.192985256E0,-6.907690072E-1,9.359582481E0
4.912339575E1,4.860712019E0,7.917880776E0,-3.319643397E-2,9.290880438E0
4.913333675E1,8.163391328E0,7.012666304E0,1.008164878E1,1.474646021E1
4.914327875E1,1.174411276E1,5.682266868E0,1.277735552E1,1.826124737E1
4.915321975E1,1.103514722E1,5.039119340E0,4.686773726E0,1.300511614E1
4.916316175E1,7.577164689E0,5.056370380E0,1.137869335E0,9.180144485E0
4.917310275E1,5.919622309E0,5.229742078E0,-5.169137442E-1,7.915764669E0
4.918304475E1,5.514802612E0,5.359452617E0,-1.379913658E0,7.812870273E0
4.919298675E1,4.860438077E0,4.753766445E0,-1.605817911E0,6.985757287E0
4.920292775E1,3.373287069E0,3.789348330E0,-1.150860972E0,5.202182945E0
4.921286975E1,7.448969749E-1,3.693091466E0,2.209226447E0,4.367433751E0
4.922281075E1,-2.348546154E0,3.488031367E0,6.232679311E0,7.518531988E0
4.923275275E1,-1.072249835E0,3.104627683E0,-1.638735835E0,3.670679486E0
4.924269375E1,-1.382920589E0,8.439414990E-1,-4.845700462E0,5.109356083E0
4.925263575E1,-5.482251163E0,-5.200379700E0,-5.830782638E0,9.544477618E0
4.926257675E1,-1.035945116E1,-1.344678804E1,-9.564877703E0,1.948387083E1
4.927251875E1,-1.863667257E1,-2.926530499E1,-1.514348162E1,3.785642186E1
4.928246075E1,-2.514336878E1,-4.877621933E1,-1.873429652E1,5.798519149E1
4.929240175E1,-2.503897493E1,-4.031544797E1,-1.840627474E1,5.090261840E1
4.930234375E1,-1.587075129E1,-7.727639861E0,-1.182385124E1,2.124619077E1
4.931228475E1,-5.350250269E0,4.292198936E0,-4.239353555E0,8.063514631E0
4.932222675E1,-3.689955604E-1,7.386922020E0,3.857352033E0,8.341578948E0
4.933216775E1,1.402167576E0,9.587583611E0,1.298586373E1,1.620248407E1
4.934210975E1,2.283472198E0,7.782389095E0,4.652790878E0,9.350309527E0
4.935205075E1,1.521226242E0,2.725012994E0,-5.081495866E0,5.963340115E0
4.936199275E1,1.105796188E-1,-5.292064626E0,-9.410290185E0,1.079683922E1
4.937193475E1,-3.029134866E0,-1.349349911E1,-4.151267005E0,1.443894712E1
4.938187575E1,-9.761223112E0,-1.756672683E1,5.317400612E0,2.078812444E1
4.939181775E1,-1.559434171E1,-1.054052773E1,-3.492957062E-1,1.882573308E1
4.940175875E1,-7.293277107E0,-4.437991072E0,-3.199002913E0,9.117086999E0
4.941170075E1,-9.792203414E-1,-2.152040824E0,-7.268954444E-1,2.473566084E0
4.942164175E1,8.488011199E-1,-9.962298918E-1,8.158327639E-1,1.542245258E0
4.943158375E1,1.378138443E0,-3.105152178E-1,1.706413994E0,2.215295463E0
4.944152475E1,1.431479668E0,1.101919484E-1,1.672151649E0,2.203943612E0
4.945146675E1,1.739998646E0,5.353652179E-2,8.757643855E-1,1.948698208E0
4.946140875E1,2.684074883E0,1.263969219E-1,3.283082585E-1,2.707031672E0
4.947134975E1,3.410294974E0,4.080789346E-1,1.353513479E-1,3.437289661E0
4.948129175E1,3.374070888E0,4.323793781E-1,-1.830759566E-2,3.401711548E0
4.949123275E1,2.324658816E0,1.010808170E-2,-6.722263169E-1,2.419923347E0
4.950117475E1,8.947508794E-1,-5.940315020E-1,-1.282163415E0,1.672541654E0
4.951111575E1,3.493652880E-2,-7.533839160E-1,-7.555443891E-1,1.067546350E0
4.952105775E1,9.582025248E-1,-3.405786771E-1,1.778362813E0,2.048589810E0
4.953099875E1,5.383344340E-1,-5.608555698E-1,3.230104837E0,3.322339566E0
4.954094075E1,-1.643094496E0,-4.534562516E-1,1.472311360E0,2.252350513E0
4.955088275E1,-2.657137345E0,7.341448224E-1,-8.168788673E-2,2.757901449E0
4.956082375E1,-2.731695192E0,1.949285113E0,-4.347615337E-1,3.383916173E0
4.957076575E1,-2.760587454E0,2.857040784E0,-5.795997698E-2,3.973271258E0
4.958070675E1,-2.796069820E0,3.377524838E0,5.750338984E-1,4.422255585E0
4.959064875E1,-2.176368749E0,3.200338417E0,1.048084170E0,4.009641797E0
4.960058975E1,-1.120605139E0,2.348068728E0,1.289312221E0,2.903706017E0
4.961053175E1,2.493121192E-1,1.986320207E0,1.304854120E0,2.389616867E0
4.962047275E1,1.373115685E0,1.962503913E0,1.043747874E0,2.612714665E0
4.963041475E1,1.903005570E0,1.949247106E0,6.815444398E-1,2.808112765E0
4.964035575E1,1.869017167E0,1.845204674E0,5.070190859E-1,2.674896973E0
4.965029775E1,1.744436683E0,1.609637312E0,5.747941625E-1,2.442208007E0
4.966023975E1,1.484770022E0,1.175452314E0,8.050598538E-1,2.057754001E0
4.967018075E1,1.312410769E0,7.974491179E-1,9.080994880E-1,1.784094113E0
4.968012275E1,1.249369306E0,5.979292560E-1,7.877930260E-1,1.593443099E0
4.969006375E1,1.218396312E0,4.834197235E-1,5.814307523E-1,1.433961618E0
4.970000575E1,1.143998387E0,3.090358722E-1,3.742709549E-1,1.242704401E0
4.970994675E1,9.142457888E-1,1.277716023E-1,7.251130303E-2,9.259745319E-1
4.971988875E1,6.491140276E-1,1.385456818E-1,-2.445960109E-1,7.073691648E-1
4.972982975E1,4.481440562E-1,2.940196377E-1,-6.103733003E-1,8.123030273E-1
4.973977175E1,-1.392353609E-1,4.231934023E-1,-9.214475119E-1,1.023496291E0
4.974971375E1,-6.301050219E-1,5.851180065E-1,-1.132804477E0,1.422195979E0
4.975965475E1,-1.321369288E0,6.709948933E-1,-1.237843859E0,1.930934583E0
4.976959675E1,-1.813611583E0,8.003809118E-1,-1.140949649E0,2.287260956E0
4.977953775E1,-2.175315081E0,1.034274800E0,-9.451720047E-1,2.587483369E0
4.978947996E1,-2.372434368E0,1.339943846E0,-6.804018939E-1,2.808352022E0
4.979942096E1,-2.468271695E0,1.502217529E0,-3.635868859E-1,2.912253095E0
4.980936296E1,-2.175027106E0,1.482396637E0,-1.806123054E-1,2.638344842E0
4.981930396E1,-1.477606306E0,1.420730731E0,-2.517951393E-1,2.065235337E0
4.982924596E1,-7.626844972E-1,1.265611117E0,-5.115448308E-1,1.563693466E0
4.983918796E1,-9.727691084E-2,1.113653092E0,-8.333790886E-1,1.394348131E0
4.984912896E1,5.067153230E-1,1.027619500E0,-1.011161342E0,1.528139232E0
4.985907096E1,9.880467135E-1,9.519296318E-1,-1.080273092E0,1.746252068E0
4.986901196E1,1.283049560E0,8.669292426E-1,-1.164028609E0,1.937200322E0
4.987895396E1,1.430827411E0,7.923450834E-1,-1.095805635E0,1.968722378E0
4.988889496E1,1.395960172E0,7.282391346E-1,-7.883286309E-1,1.760823406E0
4.989883696E1,1.187941967E0,6.274208575E-1,-1.062637524E-1,1.347647964E0
4.990877796E1,8.690342402E-1,4.895271403E-1,7.723213664E-1,1.261482313E0
4.991871996E1,4.744518489E-1,4.268473274E-1,1.339564362E0,1.483824746E0
4.992866196E1,1.864092350E-1,3.885638523E-1,1.396679964E0,1.461658371E0
4.993860296E1,-3.115922749E-2,1.705305362E-1,1.198252362E0,1.210727172E0
4.994854496E1,-2.795986497E-1,-3.127927083E-1,8.953069496E-1,9.887311148E-1
4.995848596E1,-3.549008471E-1,-9.258557278E-1,6.139588130E-1,1.166237053E0
4.996842796E1,-2.030527496E-1,-1.491740488E0,3.807134537E-1,1.552888546E0
4.997836896E1,-3.463715136E-2,-1.831634456E0,2.321391026E-1,1.846611241E0
4.998831096E1,-2.401632732E-1,-1.808781198E0,4.447863657E-2,1.825197570E0
4.999825196E1,-4.655015159E-1,-1.350083503E0,8.004721284E-2,1.430323279E0
5.000819396E1,-8.533286190E-1,-8.026355982E-1,1.823091674E-1,1.185592792E0
5.001813596E1,-1.380091413E0,-4.434294462E-1,2.840612813E-1,1.477150227E0
5.002807696E1,-1.717098026E0,-1.556347543E-1,4.527627353E-1,1.782594150E0
5.003801896E1,-1.664553777E0,1.603417629E-1,7.325427584E-1,1.825669097E0
5.004795996E1,-1.217884389E0,4.139033461E-1,8.513440740E-1,1.542512592E0
5.005790196E1,-4.024989367E-1,4.718825823E-1,7.516175453E-1,9.744780653E-1
5.006784296E1,4.875747550E-1,3.818506640E-1,8.221384013E-1,1.029296178E0
5.007778496E1,9.222748929E-1,1.511598802E-1,8.980388419E-1,1.296114983E0
5.008772596E1,1.155017465E0,-8.584004939E-2,8.898947668E-1,1.460598012E0
5.009766796E1,1.237204759E0,-2.186227155E-1,7.853395343E-1,1.481630754E0
5.010760996E1,1.053755969E0,-2.506163406E-1,6.061540226E-1,1.241222337E0
5.011755096E1,7.154243767E-1,-1.187008166E-1,4.311234692E-1,8.436761040E-1
5.012749296E1,3.319838548E-1,-1.715573072E-3,9.815607626E-2,3.461947982E-1
5.013743396E1,-2.546111584E-2,8.174699843E-2,-1.444613099E-1,1.679282890E-1
5.014737596E1,-2.394616073E-1,1.579566836E-2,-1.031916618E-1,2.612276471E-1
5.015731696E1,-2.852207476E-1,-2.040771818E-1,-9.802235775E-3,3.508481934E-1
5.016725896E1,-2.284676725E-1,-5.440459943E-1,1.293498023E-1,6.040818592E-1
5.017719996E1,-1.271898043E-1,-6.059188914E-1,3.156794786E-2,6.199286125E-1
5.018714196E1,-2.077106416E-2,-3.670747501E-1,-2.082848017E-1,4.225610818E-1
5.019708396E1,-7.305218875E-2,-5.113565505E-2,-5.778112892E-1,5.846514889E-1
5.020702496E1,-3.511311471E-2,3.326872748E-1,-7.488014531E-1,8.201325319E-1
5.021696696E1,3.284457046E-1,6.430785316E-1,-4.662358896E-1,8.595362025E-1
5.022690796E1,6.789552927E-1,6.149528396E-1,-1.164169307E-1,9.234176662E-1
5.023684996E1,7.207336485E-1,3.837001383E-1,1.432322252E-1,8.289742207E-1
5.024679096E1,6.193709958E-1,1.715666628E-1,3.824593592E-1,7.478841565E-1
5.025673296E1,6.157638484E-1,-4.849329829E-2,5.507947775E-1,8.275817808E-1
5.026667396E1,6.043796119E-1,-9.932489812E-2,4.599654086E-1,7.659688818E-1
5.027661596E1,4.974963105E-1,3.012035269E-1,2.059938991E-1,6.169761989E-1
5.028655796E1,3.525780407E-1,4.437469500E-1,1.967857404E-1,5.999560468E-1
5.029649896E1,2.010111943E-1,1.338731718E-1,3.304916453E-1,4.093314720E-1
5.030644096E1,-4.708762765E-2,-2.987669921E-1,3.140714578E-1,4.360273396E-1
5.031638196E1,-4.409432101E-1,-3.952963364E-1,1.052522206E-1,6.014716436E-1
5.032632396E1,-8.061410040E-1,8.675630808E-2,-3.403406954E-1,8.793302930E-1
5.033626496E1,-9.753918770E-1,7.207944596E-1,-7.976678038E-1,1.451622503E0
5.034620696E1,-9.527707538E-1,1.279934456E0,-1.218580792E0,2.007720964E0
5.035614796E1,-8.367038155E-1,1.809871119E0,-1.597699052E0,2.555063405E0
5.036608996E1,-7.841776925E-1,2.395582618E0,-1.962362995E0,3.194466976E0
5.037603196E1,-7.299321958E-1,2.982941862E0,-2.047463372E0,3.690914443E0
5.038597296E1,-7.118172294E-1,3.425048668E0,-2.045827321E0,4.052536437E0
5.039591496E1,-8.596295786E-1,3.752424332E0,-1.715408181E0,4.214531600E0
5.040585596E1,-1.956050341E0,3.990420628E0,8.290708601E-2,4.444824328E0
5.041579796E1,-2.502490185E0,4.141745399E0,1.059568101E-1,4.840220958E0
5.042573896E1,-1.563215098E0,4.330354357E0,-2.207799872E0,5.105878041E0
5.043568096E1,-1.653018975E0,4.432477148E0,-1.990385191E0,5.132344358E0
5.044562196E1,-2.170874705E0,4.694892000E0,-4.430727661E-1,5.191437311E0
5.045556396E1,-1.523555188E0,5.055086331E0,-3.167600441E-1,5.289182844E0
5.046550596E1,1.956998760E-1,4.930154722E0,-1.746911809E0,5.234159426E0
5.047544696E1,1.528400776E0,4.205174825E0,-2.179670087E0,4.976993664E0
5.048538896E1,2.672821332E0,3.682648339E0,-1.061005347E0,4.672430310E0
5.049532996E1,2.952726960E0,3.082932758E0,-2.150980139E-1,4.274264621E0
5.050527196E1,2.402495781E0,2.251065760E0,7.538008225E-1,3.377498884E0
5.051521296E1,8.768835425E-1,1.426197293E0,3.077666756E0,3.503569056E0
5.052515496E1,3.390876371E-1,1.056102456E0,-5.922457258E-1,1.257413148E0
5.053509596E1,7.345664066E-1,9.712026393E-1,-2.427911289E0,2.716169288E0
5.054503796E1,-8.307735693E-1,4.570622295E-1,-8.874424446E-1,1.298708858E0
5.055497996E1,-2.190692673E0,-4.695770252E-1,-3.273049128E-1,2.264236180E0
5.056492096E1,-2.946998443E0,-1.328893778E0,2.506443890E-1,3.242465282E0
5.057486296E1,-2.462584108E0,-1.652879226E0,-4.450432777E-1,2.999065479E0
5.058480396E1,-9.345955610E-1,-1.418837403E0,-6.395824814E-1,1.815388165E0
5.059474596E1,1.130901209E0,-5.240514404E-1,-3.705966194E-2,1.246972684E0
5.060468696E1,2.202913354E0,4.014639795E-1,-5.212418532E-1,2.299063645E0
5.061462896E1,2.641068027E0,5.134153551E-1,-4.969548583E-1,2.736018966E0
5.062456996E1,2.216588237E0,-3.606802350E-1,-1.096690904E0,2.499216794E0
5.063451196E1,1.144193099E0,-1.889418395E0,-1.732059882E0,2.806975446E0
5.064445396E1,4.131180650E-1,-3.707960351E0,-1.552093694E0,4.040870120E0
5.065439496E1,-4.715586466E-1,-5.446454508E0,-1.623927323E0,5.702926812E0
5.066433696E1,-1.587385733E0,-6.891054159E0,-1.711266013E0,7.275634148E0
5.067427796E1,-2.357921872E0,-7.089027432E0,-1.455355604E0,7.611318245E0
5.068421996E1,-3.367734845E0,-5.924276692E0,-2.023400325E0,7.108645524E0
5.069416096E1,-4.006349028E0,-4.990620779E0,-2.288079219E0,6.796501659E0
5.070410296E1,-4.072988575E0,-4.982961511E0,-1.786672876E0,6.679172203E0
5.071404396E1,-3.909399853E0,-5.162745851E0,-2.157958206E0,6.825989712E0
5.072398596E1,-3.916620580E0,-5.229982983E0,-2.235955970E0,6.905949455E0
5.073392796E1,-3.865721152E0,-5.265766189E0,-1.976600965E0,6.824884245E0
5.074386896E1,-3.641121413E0,-5.307868481E0,-2.286567714E0,6.830785084E0
5.075381096E1,-3.189734491E0,-5.579811956E0,-2.415035720E0,6.865938036E0
5.076375196E1,-2.618594254E0,-5.694656534E0,-2.936472285E0,6.921634083E0
5.077369396E1,-2.596311100E0,-5.851339694E0,-3.404088154E0,7.250298180E0
5.078363462E1,-3.226204160E0,-6.507193807E0,-3.653044471E0,8.129987603E0
5.079357663E1,-4.156087450E0,-7.194410630E0,-4.041301929E0,9.239303463E0
5.080351762E1,-5.234615148E0,-8.052098933E0,-4.302846715E0,1.052387680E1
5.081345963E1,-6.297951195E0,-8.909158076E0,-4.769248118E0,1.190726730E1
5.082340163E1,-7.399995224E0,-9.594047708E0,-4.906230839E0,1.307198462E1
5.083334263E1,-8.299168938E0,-1.006550695E1,-5.113159708E0,1.401196051E1
5.084328463E1,-8.703814387E0,-9.870595865E0,-5.138369978E0,1.412755795E1
5.085322563E1,-9.770225485E0,-9.237449414E0,-5.464165140E0,1.451361011E1
5.086316763E1,-1.050558244E1,-8.189485112E0,-6.047044247E0,1.462879601E1
5.087310863E1,-9.234994753E0,-6.162954773E0,-6.257497818E0,1.274454466E1
5.088305063E1,-6.777881300E0,-3.376954150E0,-6.109799489E0,9.730012541E0
5.089299163E1,-5.232026585E0,-1.352508343E0,-5.954386929E0,8.041026347E0
5.090293363E1,-4.406451775E0,7.027768493E-3,-5.878610523E0,7.346763118E0
5.091287563E1,-3.400645314E0,1.215132689E0,-5.907129148E0,6.923518670E0
5.092281663E1,-1.943560104E0,2.400530532E0,-5.589551078E0,6.386161129E0
5.093275863E1,-6.363413697E-1,2.863925296E0,-4.375068600E0,5.267658274E0
5.094269963E1,1.361999543E0,3.579986435E0,-2.784151148E0,4.735276470E0
5.095264163E1,4.310320626E0,4.961420369E0,4.652885676E-1,6.588706203E0
5.096258263E1,9.158408507E0,6.734237098E0,1.650656933E1,2.004228597E1
5.097252463E1,6.085444667E0,8.446010649E0,2.266832426E1,2.494435121E1
5.098246563E1,2.803905382E0,9.388992287E0,6.282204058E0,1.163963700E1
5.099240763E1,4.112462543E0,9.261923520E0,6.535865629E-1,1.015493726E1
5.100234963E1,3.618921874E0,8.491512512E0,-3.731985390E-2,9.230588987E0
5.101229063E1,5.774613115E0,9.002142838E0,2.263826723E0,1.093204664E1
5.102223263E1,8.533305486E0,9.282784047E0,2.482183975E0,1.285101628E1
5.103217363E1,1.010907573E1,9.321301995E0,2.853221383E0,1.404353784E1
5.104211563E1,1.131598080E1,9.004102240E0,3.485067998E0,1.487517991E1
5.105205663E1,1.163863483E1,8.256434562E0,2.455707783E0,1.447953843E1
5.106199863E1,1.092160481E1,7.825620484E0,9.905335343E-1,1.347230286E1
5.107193963E1,9.650079821E0,7.719963051E0,3.540711272E-1,1.236314023E1
5.108188163E1,8.481149492E0,7.893096768E0,4.536083523E-1,1.159468127E1
5.109182362E1,7.975781075E0,8.138918391E0,8.593559289E-1,1.142775433E1
5.110176463E1,7.963268033E0,8.351295111E0,1.088887210E0,1.159066189E1
5.111170663E1,7.842359893E0,8.440054091E0,4.169838054E-1,1.152870319E1
5.112164762E1,7.707775115E0,8.495009147E0,-2.412654734E-1,1.147315069E1
5.113158963E1,7.222990651E0,8.378677037E0,-4.162876944E-1,1.107010019E1
5.114153062E1,6.008720427E0,8.158878447E0,-1.003368026E0,1.018227706E1
5.115147263E1,5.179195822E0,7.926655108E0,-1.784948971E0,9.635453980E0
5.116141362E1,4.815093212E0,7.525506293E0,-3.093110422E0,9.454401075E0
5.117135563E1,4.041166273E0,7.081914879E0,-4.395859544E0,9.263267476E0
5.118129763E1,2.216018718E0,6.254123974E0,-5.494047335E0,8.614485578E0
5.119123863E1,7.621120548E-1,5.822301836E0,-5.535194192E0,8.069596532E0
5.120118063E1,1.238323331E-2,6.534704372E0,-4.344549057E0,7.847140950E0
5.121112163E1,-7.885490710E-1,7.328738716E0,-2.853599113E0,7.904128586E0
5.122106363E1,-8.197638470E-1,8.291883892E0,-1.774278971E0,8.519120677E0
5.123100463E1,-2.094180286E-2,9.316417231E0,-6.766303667E-1,9.340979458E0
5.124094663E1,3.345420116E-1,1.044488600E1,1.086377936E1,1.507412564E1
5.125088763E1,-7.494686204E-1,1.071484025E1,2.379325371E1,2.610533330E1
5.126082963E1,-8.878096497E-1,8.939270067E0,5.878278401E0,1.073559091E1
5.127077163E1,-4.307304633E-1,6.788782264E0,-5.427458074E0,8.702321214E0
5.128071263E1,-3.830791640E-1,3.512048221E0,-5.098938110E0,6.203257386E0
5.129065463E1,-5.597200406E-1,4.085239077E-1,-3.046649908E0,3.124460589E0
5.130059563E1,-3.122924790E0,-4.479556589E0,-3.918828781E0,6.721332122E0
5.131053763E1,-8.365272295E0,-1.596516043E1,-5.011538608E0,1.870774298E1
5.132047863E1,-1.361405583E1,-3.001967767E1,-3.326722182E0,3.312990558E1
5.133042063E1,-2.738760032E1,-3.817831170E1,1.204024382E1,4.850393393E1
5.134036263E1,-3.150371737E1,-2.425575209E1,1.570250818E1,4.274803482E1
5.135030363E1,-5.164991766E0,-8.237084371E0,9.432931774E0,1.354647189E1
5.136024563E1,1.196729279E1,-8.086411564E0,9.370018072E0,1.721636975E1
5.137018663E1,1.150713095E1,-9.547637188E0,3.097097346E0,1.526969059E1
5.138012863E1,8.081715665E0,-1.006638754E1,1.294851581E0,1.297393259E1
5.139006963E1,3.423546519E0,-1.199585293E1,4.573730090E-1,1.248320265E1
5.140001163E1,-2.301499164E0,-1.264611594E1,4.558629656E-1,1.286191890E1
5.140995263E1,-8.622115921E0,-9.926398183E0,6.486869470E0,1.466130074E1
5.141989463E1,-1.187533246E1,-5.423528745E0,6.438228822E-1,1.307106320E1
5.142983663E1,-6.972215851E0,-4.210135018E0,-4.489642159E0,9.300210614E0
5.143977762E1,-1.576449101E0,-3.996357306E0,-1.017900842E0,4.414995539E0
5.144971963E1,7.389500642E-1,-2.974327160E0,7.619319606E-1,3.158038879E0
5.145966062E1,1.063520234E0,-2.622575038E0,-8.178178936E-2,2.831194691E0
5.146960263E1,6.666615218E-1,-2.403841226E0,-2.824437587E-1,2.510510844E0
5.147954362E1,-1.614105170E0,-2.631237688E0,4.413548541E-1,3.118259351E0
5.148948563E1,-4.290137792E0,-3.727296508E0,2.258242340E0,6.115364257E0
5.149942662E1,-4.273829908E0,-4.880451635E0,2.240595881E0,6.863286395E0
5.150936863E1,-2.874787084E0,-4.918519347E0,6.942706123E-1,5.739185049E0
5.151931063E1,-1.478918129E0,-4.326132082E0,4.018303075E-1,4.589562639E0
5.152925163E1,-5.516999996E-1,-3.655693259E0,8.199959815E-1,3.786932730E0
5.153919363E1,-1.034302282E-1,-3.072280301E0,9.794132996E-1,3.226275635E0
5.154913463E1,-1.221676308E-1,-2.479570854E0,9.359904143E-1,2.653163132E0
5.155907663E1,-4.236962628E-1,-1.970343275E0,9.067003955E-1,2.209949491E0
5.156901763E1,-3.041709888E-1,-1.391188259E0,6.899948359E-1,1.582408808E0
5.157895963E1,7.241133392E-2,-8.920880574E-1,3.177340440E-1,9.497470327E-1
5.158890063E1,1.806655151E-1,-4.331272370E-1,1.022372501E-1,4.803037446E-1
5.159884263E1,9.784321368E-2,-9.834139645E-2,1.086332269E-1,1.761973402E-1
5.160878463E1,-6.031987667E-3,2.262919235E-1,1.220533177E-2,2.267011020E-1
5.161872563E1,-6.390421987E-2,4.339318138E-1,-6.234769106E-2,4.430212218E-1
5.162866763E1,-3.818629432E-1,6.000032634E-1,-1.634154980E-1,7.297450571E-1
5.163860863E1,-5.535921586E-1,9.794536453E-1,-8.030317470E-2,1.127937197E0
5.164855063E1,-3.437654096E-1,1.559029076E0,2.636494920E-2,1.596697037E0
5.165849163E1,4.377284110E-2,2.177091465E0,1.284867167E-2,2.177569378E0
5.166843363E1,4.361204267E-1,2.602772273E0,-8.258709714E-2,2.640349439E0
5.167837463E1,6.709843683E-1,2.821700213E0,-3.814781964E-1,2.925361128E0
5.168831663E1,8.080173755E-1,2.838986337E0,-7.452392562E-1,3.044358232E0
5.169825863E1,8.619737273E-1,2.842803984E0,-9.812012319E-1,3.128464328E0
5.170819963E1,7.977034718E-1,2.924425267E0,-9.715031131E-1,3.183145028E0
5.171814163E1,7.710126865E-1,2.931221486E0,-8.819436499E-1,3.156635006E0
5.172808263E1,7.064582562E-1,3.009180073E0,-7.153202232E-1,3.172685141E0
5.173802463E1,5.270756203E-1,2.951408413E0,-5.189532530E-1,3.042685131E0
5.174796563E1,1.515194839E-1,2.666131532E0,-3.189632750E-1,2.689415005E0
5.175790763E1,-2.708225638E-1,2.415260838E0,-5.482108198E-2,2.431015246E0
5.176784863E1,-6.543589801E-1,2.252318233E0,2.512009160E-1,2.358860954E0
5.177779062E1,-1.060401622E0,2.089798383E0,5.294523673E-1,2.402504670E0
5.178773250E1,-1.539199998E0,1.982385031E0,7.308468466E-1,2.614024514E0
5.179767350E1,-1.798711708E0,2.030315827E0,9.213175575E-1,2.864676633E0
5.180761550E1,-1.793428749E0,2.132531004E0,1.103888826E0,2.997106221E0
