"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.877153796E1,-6.349555796E-1,-1.663643950E0,-1.422909404E0,2.279375123E0
3.878147996E1,6.186596820E-1,-1.150867111E0,-2.041115634E0,2.423507364E0
3.879142096E1,1.986093043E0,-8.449863964E-1,-2.073283507E0,2.992836795E0
3.880136296E1,3.659842151E0,-9.314444965E-1,-1.636179578E0,4.115715859E0
3.881130396E1,5.051689684E0,-1.196090646E0,-5.918942716E-1,5.224991897E0
3.882124596E1,5.487502547E0,-1.181117681E0,-1.282048079E-1,5.614637980E0
3.883118696E1,4.960254434E0,-7.888870400E-1,-6.904678756E-1,5.069833597E0
3.884112896E1,4.334951730E0,-3.752684534E-2,-1.706342658E0,4.658843207E0
3.885106996E1,3.636666712E0,7.410620785E-1,-2.434367346E0,4.438542796E0
3.886101196E1,2.803223304E0,1.378662938E0,-2.811371107E0,4.202687222E0
3.887095396E1,1.964211885E0,1.951350349E0,-2.890888269E0,4.002890393E0
3.888089496E1,8.410985827E-1,2.484875448E0,-2.931952972E0,3.934259912E0
3.889083696E1,4.972717774E-1,1.747564943E0,-3.609607260E0,4.041104678E0
3.890077796E1,1.865428439E-1,2.260954571E-1,-4.208885468E0,4.219079790E0
3.891071996E1,-1.076839314E-1,-7.062875175E-1,-3.628657781E0,3.698323292E0
3.892066096E1,-9.443302980E-1,-1.445286698E0,-2.640307012E0,3.154652829E0
3.893060296E1,-1.462723680E0,-2.115754758E0,-8.153737575E-1,2.698298190E0
3.894054396E1,-1.983428320E0,-2.478748736E0,-2.439195246E-2,3.174709146E0
3.895048596E1,-2.889177082E0,-2.805684689E0,-1.319278616E0,4.237889434E0
3.896042796E1,-2.981749030E0,-2.666124516E0,-2.490770904E0,4.712004553E0
3.897036896E1,-2.712093571E0,-2.132171400E0,-3.726550403E0,5.078265878E0
3.898031096E1,-2.487800226E0,-1.447137342E0,-4.280748918E0,5.158310552E0
3.899025196E1,-1.635624970E0,-2.846272552E-1,-4.232717842E0,4.546667136E0
3.900019396E1,-5.096921405E-1,1.409805794E0,-4.078320651E0,4.345116545E0
3.901013496E1,1.069464514E-1,2.753602955E0,-4.245638727E0,5.061542747E0
3.902007696E1,4.614429635E-1,3.673572875E0,-4.505256271E0,5.831415038E0
3.903001896E1,8.882293336E-1,4.431967270E0,-4.588877887E0,6.441202178E0
3.903995996E1,1.205268363E0,5.089542219E0,-4.492466949E0,6.894807547E0
3.904990196E1,1.428774746E0,5.562365034E0,-4.413007381E0,7.242647043E0
3.905984296E1,1.637868254E0,6.004109312E0,-4.282831112E0,7.554772226E0
3.906978496E1,1.743112435E0,6.404820170E0,-4.094157835E0,7.798864709E0
3.907972596E1,1.587913591E0,6.553466917E0,-4.017313727E0,7.849089615E0
3.908966796E1,1.505642389E0,6.396742827E0,-4.000652086E0,7.693535917E0
3.909960896E1,1.364714406E0,6.104242296E0,-3.897516849E0,7.369861396E0
3.910955096E1,1.192717241E0,5.847059532E0,-3.821746582E0,7.086354953E0
3.911949296E1,9.640625312E-1,5.564891031E0,-3.801550007E0,6.808025500E0
3.912943396E1,9.336956745E-1,5.191342828E0,-3.646421329E0,6.412348749E0
3.913937596E1,1.022277045E0,4.776465921E0,-3.180332168E0,5.828738264E0
3.914931696E1,1.129148067E0,4.328055232E0,-2.502197240E0,5.125234480E0
3.915925896E1,1.311768453E0,3.774888750E0,-1.612537531E0,4.309384972E0
3.916919996E1,1.635811496E0,3.087780685E0,-5.778271133E-1,3.541772576E0
3.917914196E1,1.718370088E0,2.339106701E0,5.637899950E-1,2.956700032E0
3.918908396E1,1.697042661E0,9.276981854E-1,1.884555558E0,2.700393929E0
3.919902496E1,1.521574298E0,-1.831235091E0,3.829946718E0,4.509667633E0
3.920896696E1,3.477369846E-1,-6.589016819E0,6.854161152E0,9.513968086E0
3.921890796E1,-1.173305801E0,-1.186329422E1,1.066434837E1,1.599508432E1
3.922884996E1,-1.793155976E0,-1.281105186E1,1.461334499E1,1.951636005E1
3.923879096E1,-2.045899242E0,-8.989394739E0,1.668454338E1,1.906223778E1
3.924873296E1,-2.337752340E0,-5.499881687E0,1.485964023E1,1.601632581E1
3.925867396E1,-2.461138676E0,-3.410983191E0,1.039697040E1,1.121556969E1
3.926861596E1,-2.452303387E0,-1.776416860E0,6.235301787E0,6.931697998E0
3.927855796E1,-2.018676944E0,-5.637394166E-1,2.819971776E0,3.513559385E0
3.928849896E1,-1.727152752E0,2.406550241E-1,2.496407327E-1,1.761616293E0
3.929844096E1,-1.776033282E-1,5.439617944E-1,-2.069876334E0,2.147516103E0
3.930838171E1,2.355984981E0,2.526441550E-1,-4.488939616E0,5.075930770E0
3.931832371E1,4.790910298E0,-5.348015463E-1,-6.188990670E0,7.844898960E0
3.932826471E1,6.921491840E0,-1.861734753E0,-7.447797967E0,1.033647910E1
3.933820671E1,8.250669792E0,-3.741185984E0,-7.388754537E0,1.169032584E1
3.934814871E1,8.526456642E0,-5.887592431E0,-6.121016788E0,1.203457743E1
3.935808971E1,7.889465062E0,-6.557245973E0,-5.781480085E0,1.177568026E1
3.936803171E1,6.240340333E0,-4.329995922E0,-6.003898228E0,9.681813161E0
3.937797271E1,4.468274971E0,-5.330567372E-1,-2.846950829E0,5.324918753E0
3.938791471E1,2.677945539E0,2.503940295E0,-4.006868845E-1,3.688042745E0
3.939785571E1,3.023877342E0,3.251801516E0,-4.930027252E0,6.634999321E0
3.940779771E1,2.076738334E0,3.015904371E0,-6.480700657E0,7.443655170E0
3.941773871E1,2.523871699E-1,1.953817289E0,-6.098063543E0,6.408391394E0
3.942768071E1,-1.188862830E0,3.966780335E-1,-5.376858609E0,5.520992374E0
3.943762271E1,-2.078946243E0,-4.997527510E-1,-4.907254686E0,5.352842128E0
3.944756371E1,-2.579280792E0,-3.869143528E-1,-4.621073241E0,5.306289666E0
3.945750571E1,-2.206369643E0,-1.035658836E-2,-4.034106345E0,4.598063534E0
3.946744671E1,-1.974095141E0,3.662157941E-1,-3.756757119E0,4.259623186E0
3.947738871E1,-1.476518431E0,2.553058076E-1,-3.725806053E0,4.015833472E0
3.948732971E1,-1.164850727E0,-3.287497598E-1,-3.521687940E0,3.723874269E0
3.949727171E1,-1.292160692E0,-7.925865734E-1,-3.287236812E0,3.619916931E0
3.950721371E1,-1.983393091E0,-1.240106732E0,-3.541714654E0,4.244461750E0
3.951715471E1,-2.544962606E0,-1.380661517E0,-3.938544715E0,4.888271204E0
3.952709671E1,-2.628140710E0,-7.805085647E-1,-4.026127235E0,4.870936021E0
3.953703771E1,-2.638145296E0,3.983006358E-2,-3.184695361E0,4.135659751E0
3.954697971E1,-2.729424426E0,4.302790582E-1,-1.564347703E0,3.175229362E0
3.955692071E1,-2.191723245E0,5.897367221E-1,5.242917609E-1,2.329446723E0
3.956686271E1,-1.318962282E0,9.343341905E-1,3.827470422E0,4.154776975E0
3.957680471E1,-8.958285213E-1,1.584905929E0,6.542871763E0,6.791436258E0
3.958674571E1,-8.043447393E-1,2.043114213E0,6.780603179E0,7.127262140E0
3.959668771E1,-3.093673363E-1,2.534036499E0,4.911288096E0,5.535142264E0
3.960662871E1,4.061690146E-1,2.608952195E0,2.281330948E0,3.489423408E0
3.961657071E1,6.052708007E-1,2.069383414E0,3.860776528E-1,2.190378143E0
3.962651171E1,2.573532832E-1,1.732852179E0,-8.747458005E-1,1.958108170E0
3.963645371E1,3.532317594E-2,1.371306556E0,-1.361286768E0,1.932571102E0
3.964639471E1,-1.128773553E-1,1.298122221E0,-1.255676697E0,1.809581876E0
3.965633671E1,7.251132131E-2,1.332115594E0,-7.643304884E-1,1.537527542E0
3.966627871E1,3.342109861E-1,1.290747128E0,9.000027023E-2,1.336347701E0
3.967621971E1,3.870671844E-1,1.192219205E0,5.555029555E-1,1.371054766E0
3.968616171E1,-2.118615800E-1,1.150355480E0,6.895305669E-1,1.357812749E0
3.969610271E1,-1.056623443E0,1.218294863E0,6.650179426E-1,1.744403720E0
3.970604471E1,-1.599497656E0,1.177343888E0,5.497435212E-1,2.060764256E0
3.971598571E1,-1.929340845E0,9.361117440E-1,6.758295174E-1,2.248423187E0
3.972592771E1,-2.075122456E0,7.614326084E-1,9.117421572E-1,2.391063902E0
3.973586971E1,-2.106846232E0,6.779051328E-1,1.367262622E0,2.601492551E0
3.974581071E1,-1.701268444E0,8.568726164E-1,1.996449777E0,2.759412385E0
3.975575271E1,-1.225155109E0,8.922564572E-1,2.863801335E0,3.240136527E0
3.976569371E1,-1.092235910E0,5.397114533E-1,3.882918398E0,4.069560544E0
3.977563571E1,-1.611355809E0,-3.440068996E-1,4.755631707E0,5.032975384E0
3.978557671E1,-2.821616305E0,-1.227914118E0,4.912175703E0,5.796443892E0
3.979551871E1,-4.246801153E0,-1.585466677E0,4.501870733E0,6.388729508E0
3.980545971E1,-5.470194204E0,-1.669661320E0,4.053570557E0,7.010151768E0
3.981540171E1,-6.162756552E0,-1.749910262E0,3.589070084E0,7.343240314E0
3.982534371E1,-6.449091779E0,-1.922933466E0,3.256936541E0,7.476369006E0
3.983528471E1,-6.197144612E0,-2.121463979E0,2.843388998E0,7.140733278E0
3.984522671E1,-5.567989470E0,-2.580417198E0,2.626326027E0,6.675226442E0
3.985516771E1,-4.851093057E0,-3.299880247E0,2.546876400E0,6.396006010E0
3.986510971E1,-4.135080450E0,-3.978036225E0,2.646084938E0,6.318657139E0
3.987505071E1,-3.972824602E0,-4.863474244E0,3.691608027E0,7.284551246E0
3.988499271E1,-3.870170884E0,-5.499663586E0,4.681924045E0,8.194201303E0
3.989493471E1,-3.546892071E0,-5.342800916E0,4.690009575E0,7.944945236E0
3.990487571E1,-3.226117036E0,-4.644946253E0,4.091604356E0,6.980299638E0
3.991481771E1,-3.312992335E0,-4.024374239E0,4.409405204E0,6.827471017E0
3.992475871E1,-3.360111538E0,-3.230902398E0,5.093115453E0,6.904267149E0
3.993470071E1,-3.351713767E0,-2.559395873E0,4.034739014E0,5.836403972E0
3.994464171E1,-3.012683725E0,-2.043548076E0,1.632812752E0,3.989790652E0
3.995458371E1,-2.735954011E0,-1.941069775E0,3.122177443E-2,3.354723688E0
3.996452471E1,-1.728324096E0,-2.355885871E0,-1.047608206E0,3.103995066E0
3.997446671E1,1.451849028E-1,-3.422533781E0,-1.862173879E0,3.899039329E0
3.998440871E1,9.153330785E-1,-4.362582455E0,-2.978129019E0,5.360896639E0
3.999434971E1,1.262026189E0,-4.062031478E0,-4.364835972E0,6.094637224E0
4.000429171E1,2.496430131E0,-3.699123453E0,-4.935996090E0,6.654302001E0
4.001423271E1,4.545441261E0,-4.324305997E0,-4.971869928E0,8.005007757E0
4.002417471E1,6.529785109E0,-5.251297839E0,-4.450464352E0,9.487932099E0
4.003411571E1,8.005911777E0,-5.429551377E0,-3.444634502E0,1.026840583E1
4.004405771E1,7.615237080E0,-4.335135625E0,-1.943350189E0,8.975625138E0
4.005399971E1,5.204315461E0,-1.969031745E0,-7.651151848E-1,5.616706034E0
4.006394071E1,3.484776807E0,-8.262115717E-4,-1.020864211E0,3.631230344E0
4.007388271E1,2.296547742E0,7.870252866E-1,-1.892308674E0,3.078046856E0
4.008382371E1,2.403223175E-1,2.317497146E-1,-3.563973835E0,3.579577103E0
4.009376571E1,-1.219235972E0,-1.365845257E-1,-4.423677088E0,4.590654710E0
4.010370671E1,-9.506187592E-1,6.732308686E-2,-3.449003249E0,3.578244239E0
4.011364871E1,-1.114640613E0,5.185152966E-1,-1.852050302E0,2.222919731E0
4.012359071E1,-2.652261352E0,7.098028636E-1,-8.641322270E-1,2.878373654E0
4.013353171E1,-4.524717267E0,5.430589843E-1,-2.620458346E0,5.256879431E0
4.014347371E1,-6.252546980E0,-3.776634729E-1,-4.749512011E0,7.860969265E0
4.015341471E1,-5.318094676E0,-9.737777531E-1,-5.537106816E0,7.738858184E0
4.016335671E1,-3.437083992E0,-7.027060980E-1,-6.596196030E0,7.471087224E0
4.017329771E1,-2.285235280E0,3.045323467E-1,-7.082582631E0,7.448356662E0
4.018323971E1,-1.362036088E0,1.528175073E0,-6.879423462E0,7.177529417E0
4.019318071E1,-8.566052525E-1,2.838029147E0,-6.297548906E0,6.960409774E0
4.020312271E1,-4.569634116E-1,3.914847704E0,-5.694046084E0,6.925099921E0
4.021306471E1,1.858633974E-1,4.706233844E0,-4.975013976E0,6.850835442E0
4.022300571E1,9.699519199E-1,5.110184060E0,-4.357791831E0,6.785656748E0
4.023294771E1,1.724248294E0,5.076616949E0,-4.118561774E0,6.760741299E0
4.024288871E1,2.849646980E0,5.066246327E0,-4.148839826E0,7.141443248E0
4.025283071E1,3.686074807E0,5.436266320E0,-4.275930228E0,7.837328518E0
4.026277171E1,3.921900616E0,6.077914622E0,-4.477763248E0,8.507215426E0
4.027271371E1,3.760439696E0,6.434792998E0,-4.630294300E0,8.774228908E0
4.028265571E1,3.394973807E0,6.245711585E0,-4.631014677E0,8.484165091E0
4.029259671E1,2.877836992E0,5.804642660E0,-4.723187554E0,8.017750484E0
4.030253871E1,2.313939992E0,5.336509312E0,-4.551888986E0,7.385955813E0
4.031247946E1,1.659499151E0,5.062358513E0,-4.090667047E0,6.716767678E0
4.032242146E1,1.395165243E0,4.810516596E0,-3.168516115E0,5.926807771E0
4.033236246E1,1.923093680E0,4.365585001E0,-1.883325304E0,5.128697291E0
4.034230446E1,2.400593974E0,3.646885014E0,-4.292005393E-1,4.387121475E0
4.035224546E1,2.953836177E0,2.673930548E0,1.301952439E0,4.191674235E0
4.036218746E1,2.977562132E0,1.328799638E0,3.744516266E0,4.965177418E0
4.037212946E1,1.656487251E0,-1.419723256E0,7.802633325E0,8.101891812E0
4.038207046E1,-4.709680778E-1,-6.519931381E0,1.208473763E1,1.373943957E1
4.039201246E1,-3.326203534E0,-1.331334756E1,1.477033922E1,2.016114515E1
4.040195346E1,-6.652323453E0,-1.828280025E1,1.658606106E1,2.556582903E1
4.041189546E1,-8.452872357E0,-1.471224245E1,1.504469759E1,2.267694986E1
4.042183646E1,-6.124656095E0,-7.624388557E0,9.552590364E0,1.367094349E1
4.043177846E1,-4.133111985E0,-3.345668038E0,4.929671742E0,7.251053219E0
4.044172046E1,-3.442467231E0,-4.472067475E-1,1.382753358E0,3.736653766E0
4.045166146E1,-3.002831459E0,1.410426768E0,-9.199541330E-1,3.442762850E0
4.046160346E1,-2.136122949E0,2.608896646E0,-2.306272831E0,4.085126355E0
4.047154446E1,-6.746809781E-3,3.241565965E0,-3.682630505E0,4.906074078E0
4.048148646E1,2.730086330E0,3.619231192E0,-5.788130708E0,7.352187626E0
4.049142746E1,5.568997530E0,2.858539426E0,-6.930234597E0,9.338797177E0
4.050136946E1,7.845737829E0,7.156097335E-1,-7.402514205E0,1.081040776E1
4.051131146E1,9.845632932E0,-2.156681174E0,-7.371243296E0,1.248691272E1
4.052125246E1,1.125195145E1,-6.188378466E0,-6.771882641E0,1.451760428E1
4.053119446E1,1.156822383E1,-9.694535033E0,-6.059117578E0,1.626409290E1
4.054113546E1,1.095071927E1,-1.168838061E1,-5.190111405E0,1.683667871E1
4.055107746E1,9.578025752E0,-8.087858166E0,4.217892519E0,1.322658854E1
4.056101846E1,5.060835314E0,-1.476869264E0,8.927844608E0,1.036820169E1
4.057096046E1,3.618923628E0,2.509290497E0,2.958229190E-1,4.413689865E0
4.058090146E1,1.234674668E0,3.666405943E0,-6.676163721E-1,3.925896801E0
4.059084346E1,-1.942766783E0,3.452827036E0,9.732743078E-1,4.079659323E0
4.060078546E1,-4.433448370E0,2.423874956E0,-2.560625835E-1,5.059268949E0
4.061072646E1,-5.673949204E0,1.571097144E0,-4.635991827E0,7.493628362E0
4.062066846E1,-5.320845206E0,9.987734306E-1,-6.072055712E0,8.135035504E0
4.063060946E1,-5.654299636E0,1.496094909E0,-7.158114039E0,9.243808790E0
4.064055146E1,-6.583547918E0,2.640985581E0,-1.203917145E1,1.397353059E1
4.065049246E1,-6.701762246E0,2.230835563E0,-1.105343029E1,1.311749083E1
4.066043446E1,-5.560288687E0,2.293602499E0,-8.695645827E0,1.057315842E1
4.067037646E1,-4.924399892E0,2.224958526E0,-6.831496174E0,8.710309680E0
4.068031746E1,-4.528298102E0,1.790824984E0,-5.458651800E0,7.315013144E0
4.069025946E1,-4.480525473E0,1.214951425E0,-4.581808019E0,6.522589992E0
4.070020046E1,-4.163824193E0,7.857079089E-1,-4.399294783E0,6.108073626E0
4.071014246E1,-3.421237746E0,7.200764215E-1,-3.288351291E0,4.799649152E0
4.072008346E1,-2.156789348E0,6.575632542E-1,-1.286178113E0,2.595839722E0
4.073002546E1,-1.199089391E0,-5.312446851E-1,9.424319994E-1,1.614996705E0
4.073996746E1,-3.274738973E-1,-1.667819447E0,4.206679899E0,4.537071371E0
4.074990846E1,2.676188743E0,-2.020918182E0,1.253014928E1,1.297115020E1
4.075985046E1,4.906410933E0,-8.046803695E-1,1.530677915E1,1.609403203E1
4.076979146E1,4.518823273E0,5.764851773E-1,9.401096023E0,1.044666001E1
4.077973346E1,4.855337843E0,7.018810558E-1,3.858569423E0,6.241434177E0
4.078967446E1,4.025595138E0,4.601290941E-1,9.663189717E-1,4.165442036E0
4.079961646E1,1.821321137E0,4.010090661E-1,-1.290690994E-1,1.869405731E0
4.080955846E1,7.242368616E-1,3.832037097E-1,-4.986003379E-1,9.591487954E-1
4.081949946E1,-1.912855205E-1,5.000813645E-1,-4.935880315E-1,7.282174581E-1
4.082944146E1,-1.294956246E0,7.199951452E-1,-8.069660461E-1,1.687157043E0
4.083938246E1,-2.203728748E0,8.634583354E-1,-1.181479039E0,2.645349393E0
4.084932446E1,-2.700214952E0,9.458268929E-1,-1.755142350E0,3.356527070E0
4.085926546E1,-2.898430008E0,7.948172861E-1,-2.283487401E0,3.774512649E0
4.086920746E1,-3.325550985E0,5.163693684E-1,-2.008249605E0,3.919055135E0
4.087914846E1,-3.655360553E0,6.348316187E-1,-1.194057570E0,3.897492198E0
4.088909046E1,-3.874887832E0,9.116352993E-1,-1.770117362E-1,3.984616392E0
4.089903246E1,-3.599809080E0,1.054717251E0,9.551732285E-1,3.870840967E0
4.090897346E1,-2.649790319E0,1.075769566E0,2.404649895E0,3.736443498E0
4.091891546E1,-1.723921435E0,8.315898407E-1,3.983230891E0,4.419227886E0
4.092885646E1,-9.690002856E-1,5.532009798E-1,5.173128752E0,5.292093533E0
4.093879846E1,-3.936754517E-1,3.515872300E-1,5.664771999E0,5.689308899E0
4.094873946E1,-4.293315900E-1,1.369990933E-1,5.300018594E0,5.319143865E0
4.095868146E1,-4.981734180E-1,-2.798594356E-2,4.303967042E0,4.332792664E0
4.096862346E1,-6.430446178E-1,-2.291289926E-1,3.153562446E0,3.226602327E0
4.097856446E1,-9.788207573E-1,-2.753564948E-1,2.055361352E0,2.293124847E0
4.098850646E1,-1.505677911E0,-1.872243369E-1,1.151098222E0,1.904506771E0
4.099844746E1,-2.309445238E0,-1.579327101E-1,6.952115755E-1,2.416981419E0
4.100838946E1,-3.415538172E0,-1.890287876E-2,4.357426965E-1,3.443273155E0
4.101833046E1,-4.585364588E0,9.534820676E-2,-2.503859603E-1,4.593185475E0
4.102827246E1,-5.248704599E0,-1.187744915E-2,-7.824839003E-1,5.306724234E0
4.103821446E1,-5.638412166E0,-8.120314890E-1,-2.764344290E-2,5.696652618E0
4.104815546E1,-5.577309347E0,-2.316621233E0,1.599494147E0,6.247519109E0
4.105809746E1,-5.156019214E0,-4.258418986E0,4.104750066E0,7.846504922E0
4.106803846E1,-4.156685035E0,-5.453831940E0,6.373577328E0,9.361880221E0
4.107798046E1,-3.593280079E0,-5.762452660E0,6.403529105E0,9.333954542E0
4.108792146E1,-3.361841437E0,-5.399658072E0,5.717219185E0,8.552478024E0
4.109786346E1,-3.474094236E0,-4.888841804E0,6.059574831E0,8.525758153E0
4.110780446E1,-3.504802351E0,-4.632242593E0,5.644885619E0,8.099755836E0
4.111774646E1,-3.328885067E0,-4.517407955E0,4.360130718E0,7.106278231E0
4.112768846E1,-3.159737690E0,-3.925058112E0,2.385178667E0,5.574863292E0
4.113762946E1,-2.769712326E0,-3.062032471E0,7.160149455E-2,4.129464372E0
4.114757146E1,-1.879422580E0,-2.437612404E0,-1.012416154E0,3.240242265E0
4.115751246E1,-1.032071862E0,-2.434278907E0,-1.155062488E0,2.885317223E0
4.116745446E1,7.735693815E-1,-2.796788151E0,-1.717307357E0,3.371880500E0
4.117739546E1,2.650366854E0,-3.425142809E0,-2.789327688E0,5.151349015E0
4.118733746E1,3.626148740E0,-3.467759655E0,-3.941081822E0,6.380159688E0
4.119727946E1,4.185299262E0,-2.924090806E0,-4.407768568E0,6.745032299E0
4.120722046E1,4.721293348E0,-2.304613976E0,-4.337394404E0,6.812844243E0
4.121716246E1,5.389542974E0,-1.688678804E0,-3.555261776E0,6.673731779E0
4.122710346E1,6.037675838E0,-1.106081532E0,-2.350131772E0,6.572675653E0
4.123704546E1,5.828375924E0,-3.672226846E-1,-1.368281792E0,5.998084150E0
4.124698646E1,4.739997714E0,3.597464347E-1,-9.162674636E-1,4.841130229E0
4.125692846E1,3.285929082E0,6.806661880E-1,-1.007301302E0,3.503611324E0
4.126687046E1,1.757503456E0,4.054283917E-2,-3.008952324E0,3.484861003E0
4.127681146E1,-3.772144067E-1,-9.739783126E-1,-3.215413123E0,3.380799612E0
4.128675346E1,-1.348092818E0,-1.446399423E0,-2.240905638E0,2.988491863E0
4.129669446E1,-1.779824325E0,-1.784108872E0,-9.940813324E-1,2.709061976E0
4.130663646E1,-2.361172193E0,-2.121579754E0,3.877703851E-1,3.197905666E0
4.131657792E1,-2.736544873E0,-2.111539500E0,-1.204988354E0,3.660501855E0
4.132651992E1,-3.183651048E0,-2.290498213E0,-3.921762329E0,5.546371410E0
4.133646192E1,-4.088688349E0,-2.797863454E0,-6.128103613E0,7.880296074E0
4.134640292E1,-3.725226886E0,-2.831379694E0,-6.523302886E0,8.027920457E0
4.135634492E1,-2.310023820E0,-1.986549418E0,-6.250568283E0,6.953574081E0
4.136628592E1,-1.386769372E0,-3.524151957E-1,-5.849393740E0,6.021854606E0
4.137622792E1,-5.803812502E-1,1.376056834E0,-5.380285077E0,5.583712235E0
4.138616892E1,-2.787339196E-1,2.769676366E0,-4.834644255E0,5.578761945E0
4.139611092E1,-1.667252413E-1,3.872997428E0,-4.152125669E0,5.680497685E0
4.140605192E1,5.051551397E-1,4.683209848E0,-3.565545566E0,5.907685789E0
4.141599392E1,1.410202527E0,5.285632104E0,-3.356699395E0,6.418255895E0
4.142593592E1,2.140844283E0,5.634613815E0,-3.540961240E0,6.990743422E0
4.143587692E1,2.759155471E0,5.808008317E0,-3.975044205E0,7.559555275E0
4.144581892E1,3.162146158E0,6.013481814E0,-4.350796515E0,8.067872221E0
4.145575992E1,3.179058060E0,6.231125706E0,-4.487130780E0,8.310696743E0
4.146570192E1,2.828852527E0,6.330977438E0,-4.485771010E0,8.258681704E0
4.147564292E1,2.263576170E0,6.200172885E0,-4.617365229E0,8.055183582E0
4.148558492E1,1.771771539E0,5.773371751E0,-4.914171942E0,7.785889907E0
4.149552692E1,1.493979094E0,5.224251543E0,-5.095253195E0,7.448918232E0
4.150546792E1,1.253592457E0,4.825249241E0,-4.968644019E0,7.038604100E0
4.151540992E1,1.054621649E0,4.634120134E0,-4.418332148E0,6.489141330E0
4.152535092E1,9.515942940E-1,4.582851747E0,-3.298564623E0,5.726132238E0
4.153529292E1,9.528767346E-1,4.535463572E0,-1.658456885E0,4.922284340E0
4.154523392E1,1.614721759E0,4.020788142E0,5.535120517E-2,4.333258289E0
4.155517592E1,2.225946414E0,3.098201008E0,1.859891126E0,4.244158564E0
4.156511792E1,2.185148636E0,1.375869139E0,4.516142325E0,5.202252584E0
4.157505892E1,1.356020911E0,-1.867813518E0,8.499870522E0,8.807685220E0
4.158500092E1,-6.787155569E-4,-6.549366850E0,1.214880206E1,1.380172446E1
4.159494192E1,-1.818697784E0,-1.155550380E1,1.340104644E1,1.778834943E1
4.160488392E1,-4.734308081E0,-1.570810280E1,1.509690270E1,2.229517073E1
4.161482492E1,-7.869534827E0,-1.547303771E1,1.440677689E1,2.255880526E1
4.162476692E1,-7.087821736E0,-9.784088649E0,9.238003145E0,1.520875767E1
4.163470892E1,-5.481258305E0,-4.329072647E0,5.103701252E0,8.650597035E0
4.164464992E1,-4.187145228E0,-1.148607162E0,2.119974108E0,4.831746454E0
4.165459192E1,-1.962047976E0,-2.249125654E-1,1.373911491E-1,1.979670238E0
4.166453292E1,3.711303788E-1,3.344665825E-2,-2.407655072E0,2.436320870E0
4.167447492E1,2.874087465E0,4.392627203E-1,-5.047552194E0,5.825041943E0
4.168441592E1,5.231443033E0,2.281349659E-1,-6.272784194E0,8.171160463E0
4.169435792E1,7.388594323E0,-8.078992617E-1,-7.234011483E0,1.037183443E1
4.170429992E1,8.948867687E0,-2.253813951E0,-7.533905234E0,1.191308685E1
4.171424092E1,1.009604345E1,-3.929007906E0,-6.177120822E0,1.247092692E1
4.172418292E1,1.050424576E1,-5.275401816E0,-5.610404003E0,1.302481003E1
4.173412392E1,9.696265224E0,-4.892176471E0,-5.254523163E0,1.206486484E1
4.174406592E1,7.453016607E0,-2.361099833E0,-1.431691337E0,7.948080840E0
4.175400692E1,3.033827841E0,1.498671777E0,5.895753390E0,6.797796444E0
4.176394892E1,2.001344920E0,3.672836126E0,1.201698857E0,4.351917605E0
4.177388992E1,1.830374966E0,3.979744197E0,-1.450894617E0,4.614513146E0
4.178383192E1,6.594235459E-1,3.088009896E0,-2.446783177E0,3.994670505E0
4.179377392E1,-7.255903459E-1,2.062393652E0,-4.206135523E0,4.740414007E0
4.180371492E1,-2.113706186E0,1.364895669E0,-5.767420455E0,6.292363048E0
4.181365692E1,-2.986600465E0,1.311915802E0,-6.642165086E0,7.399950164E0
4.182359792E1,-3.908186848E0,1.803649682E0,-7.286367452E0,8.462755300E0
4.183353992E1,-4.931563316E0,2.182667370E0,-7.642762263E0,9.353938667E0
4.184348092E1,-5.572129884E0,2.134915498E0,-7.394701155E0,9.502005094E0
4.185342292E1,-5.518170024E0,2.056268694E0,-7.018298927E0,9.161602544E0
4.186336492E1,-4.194280878E0,1.565943409E0,-5.618984208E0,7.184507942E0
4.187330592E1,-3.289881215E0,8.972096336E-1,-4.227883657E0,5.431694372E0
4.188324792E1,-3.346167098E0,3.136119032E-1,-3.170486627E0,4.620300004E0
4.189318892E1,-3.869790230E0,-1.816735750E-1,-1.096268735E0,4.026175213E0
4.190313092E1,-3.830950685E0,-7.058741194E-1,2.745612369E-1,3.905102469E0
4.191307192E1,-3.850801982E0,-1.298164905E0,1.302812272E0,4.267461522E0
4.192301392E1,-3.483079068E0,-1.569921269E0,2.967563685E0,4.837657161E0
4.193295592E1,-1.081062320E0,-1.472653422E0,7.629527675E0,7.845195752E0
4.194289692E1,1.871512759E0,-8.741716039E-1,1.160320188E1,1.178562810E1
4.195283892E1,2.948665484E0,8.782810271E-2,8.938415204E0,9.412630253E0
4.196277992E1,3.395475791E0,2.820737761E-1,4.885762661E0,5.956466925E0
4.197272192E1,3.478079698E0,2.676387548E-1,2.227025517E0,4.138636436E0
4.198266292E1,2.364870118E0,4.137963420E-1,1.062460207E0,2.625387548E0
4.199260492E1,9.989514783E-1,6.769795185E-1,4.439229512E-1,1.285796606E0
4.200254692E1,2.415876549E-1,6.704885244E-1,1.335375416E-1,7.250873957E-1
4.201248792E1,-8.007285288E-1,8.784751546E-1,-2.144747007E-1,1.207842776E0
4.202242992E1,-1.666868397E0,1.047223459E0,-1.149773024E0,2.279716043E0
4.203237092E1,-2.169512304E0,1.062260744E0,-2.070123671E0,3.181288032E0
