"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.748478783E1,-1.029165503E-1,7.002771646E-2,-4.700576663E-3,1.245704332E-1
2.749472983E1,-8.084857374E-2,5.157390386E-2,-8.411219716E-3,9.626581975E-2
2.750467183E1,-2.398805603E-2,3.217927426E-2,-3.031547427E-2,5.029871275E-2
2.751461383E1,3.953192867E-2,4.398275614E-3,-5.044392943E-2,6.423946007E-2
2.752455583E1,6.987751611E-2,-3.580834866E-3,-5.622039378E-2,8.975757523E-2
2.753449783E1,7.947462425E-2,-1.709959745E-2,-4.572931945E-2,9.327262615E-2
2.754443983E1,7.486453325E-2,-2.215685427E-2,-3.788527966E-2,8.678086738E-2
2.755438183E1,5.935786352E-2,-1.789569587E-2,4.981243014E-3,6.219666127E-2
2.756432383E1,2.731395230E-2,-2.718662918E-3,7.441108167E-2,7.931237100E-2
2.757426583E1,9.794305488E-3,-2.758423984E-3,1.456021017E-1,1.459572175E-1
2.758420783E1,1.678326309E-2,-1.281972796E-2,1.380170935E-1,1.396235706E-1
2.759414983E1,-4.630885161E-2,1.184938252E-2,8.384965718E-2,9.651778392E-2
2.760409183E1,-4.696783282E-2,5.756291449E-3,-5.254307985E-2,7.070988228E-2
2.761403383E1,2.927152701E-2,-6.352122724E-3,-2.311825347E-1,2.331148560E-1
2.762397583E1,1.646860979E-2,1.895053357E-2,-2.652659547E-1,2.664514300E-1
2.763391783E1,-9.972996399E-2,5.047199607E-2,-1.921336591E-1,2.222809733E-1
2.764385983E1,-8.023710117E-2,5.813623399E-2,-1.317173034E-1,1.648249439E-1
2.765380183E1,-2.378428057E-3,7.153834462E-2,-3.302390456E-2,7.882873806E-2
2.766374383E1,1.329218298E-3,4.450783610E-2,5.460246921E-2,7.045668130E-2
2.767368583E1,1.436339289E-2,-2.401977718E-2,8.111140609E-2,8.580394483E-2
2.768362783E1,1.588213407E-2,-3.470030129E-2,7.859067142E-2,8.736616465E-2
2.769356983E1,2.482515804E-2,-1.871050537E-2,5.643381715E-2,6.442939702E-2
2.770351183E1,1.613816902E-2,-1.639968574E-2,-1.809128523E-3,2.307949605E-2
2.771345383E1,-1.465926200E-2,-1.474843204E-2,-5.618823409E-2,5.991266861E-2
2.772339583E1,3.154426664E-3,4.919847250E-3,-2.857124984E-2,2.916284661E-2
2.773333783E1,1.759054430E-2,1.714812934E-2,-1.734868884E-3,2.462712648E-2
2.774327983E1,4.370523266E-2,-1.326674759E-2,7.966831326E-3,4.636404162E-2
2.775322083E1,7.088323720E-2,-2.637035787E-2,1.331001699E-2,7.679183317E-2
2.776316283E1,5.299316928E-2,-2.019365162E-2,-1.497822762E-2,5.865498153E-2
2.777310483E1,-1.521248169E-2,2.673931718E-3,-4.561412930E-2,4.815826307E-2
2.778304683E1,-9.388267525E-2,4.929348975E-2,-3.041078389E-2,1.103114709E-1
2.779298883E1,-1.125594860E-1,8.962319791E-2,2.206739187E-3,1.438986629E-1
2.780293083E1,-8.994304061E-2,9.049764901E-2,-5.092924833E-4,1.275924544E-1
2.781287271E1,-4.376779787E-2,5.538453430E-2,-2.268895090E-2,7.414752365E-2
2.782281471E1,3.841079816E-2,1.321763098E-2,-5.810202777E-2,7.089387009E-2
2.783275671E1,7.509542517E-2,-2.237466305E-2,-8.441215932E-2,1.151753492E-1
2.784269871E1,9.752147064E-2,-5.482349396E-2,-9.169018865E-2,1.446483440E-1
2.785264071E1,9.124090321E-2,-6.849282235E-2,-5.550235569E-2,1.268726945E-1
2.786258271E1,5.197071053E-2,-4.290569901E-2,2.967169583E-2,7.363601900E-2
2.787252471E1,-3.712777287E-2,-2.469863892E-3,9.488335311E-2,1.019187051E-1
2.788246671E1,-9.652210839E-2,2.990032196E-2,1.321938515E-1,1.663903874E-1
2.789240871E1,-8.338970058E-2,5.603445232E-2,1.156690353E-1,1.532090981E-1
2.790235071E1,-2.917914100E-2,4.045571566E-2,2.094531119E-2,5.409984528E-2
2.791229271E1,1.462205909E-2,1.199234694E-2,-7.071505666E-2,7.320000161E-2
2.792223471E1,5.520129718E-2,-6.744763255E-4,-1.254052341E-1,1.370186515E-1
2.793217671E1,6.463833779E-2,-2.690303922E-3,-1.359506875E-1,1.505587656E-1
2.794211871E1,3.710818470E-2,-6.612908542E-3,-1.174471736E-1,1.233474220E-1
2.795206071E1,1.476992056E-2,-4.789454341E-3,-6.841066897E-2,7.015061693E-2
2.796200271E1,-1.666310281E-3,1.142487466E-2,-1.365149438E-2,1.787925194E-2
2.797194471E1,-1.874471158E-3,2.112365127E-2,5.651801705E-2,6.036562380E-2
2.798188671E1,-6.869016588E-4,1.463879675E-2,6.480586052E-2,6.644219865E-2
2.799182871E1,1.186838597E-3,1.031828910E-2,3.697837651E-2,3.840932185E-2
2.800177071E1,1.046746619E-2,9.625686407E-3,3.461551666E-4,1.422467963E-2
2.801171271E1,-7.521785125E-3,1.577286422E-2,-3.888866186E-2,4.263435843E-2
2.802165371E1,-1.620563127E-2,2.079240650E-2,-6.799610138E-2,7.292747394E-2
2.803159571E1,2.182984874E-3,4.226104349E-2,-7.927538037E-2,8.986293537E-2
2.804153771E1,1.345868245E-2,4.225168794E-2,-6.723420918E-2,8.054054973E-2
2.805147971E1,3.925184704E-2,2.149933487E-2,-3.296952546E-2,5.558703540E-2
2.806142171E1,2.407386392E-2,1.279575437E-2,8.230540752E-3,2.847848408E-2
2.807136371E1,2.234732732E-2,1.082319617E-3,1.758900940E-2,2.845958021E-2
2.808130571E1,2.916576549E-2,-1.664322227E-2,9.377179742E-3,3.486502867E-2
2.809124771E1,1.448698841E-2,-3.082359731E-2,1.613597631E-2,3.768735486E-2
2.810118971E1,1.658986643E-2,-2.359643877E-2,8.824033141E-3,3.016420315E-2
2.811113171E1,1.222557776E-2,-6.704417467E-3,4.294195175E-3,1.458951943E-2
2.812107371E1,2.429079562E-3,1.137663513E-2,-9.581832290E-3,1.507115671E-2
2.813101571E1,-4.919993430E-3,1.358191252E-2,-3.538734913E-2,3.822223386E-2
2.814095771E1,-2.113578424E-2,5.293776691E-3,-2.248663723E-2,3.131124880E-2
2.815089971E1,-3.963155061E-2,2.155517578E-2,1.638038993E-2,4.799586004E-2
2.816084171E1,-3.168854669E-2,1.633068860E-2,1.855906248E-3,3.569733560E-2
2.817078371E1,1.052279547E-3,1.229961812E-2,-2.358766794E-2,2.662265909E-2
2.818072571E1,3.948807456E-2,-5.908903778E-3,-2.920450330E-2,4.946843629E-2
2.819066771E1,2.779188909E-2,-1.302116454E-2,-1.879236639E-2,3.598739862E-2
2.820060971E1,2.860399425E-2,1.018204898E-2,-2.891155779E-2,4.192541929E-2
2.821055171E1,-2.657047883E-3,2.398557097E-2,-3.141825914E-2,3.961659407E-2
2.822049371E1,-3.331955440E-2,2.308831573E-2,-3.595452905E-3,4.069631814E-2
2.823043571E1,-4.444475926E-2,3.434800655E-2,1.301882565E-2,5.765944850E-2
2.824037771E1,-2.889927864E-2,3.372206211E-2,-7.820066214E-3,4.509433683E-2
2.825031971E1,1.373642519E-2,1.114596248E-2,-7.282414734E-2,7.494183273E-2
2.826026171E1,3.840502404E-2,-1.917302012E-2,-8.194171071E-2,9.250402438E-2
2.827020371E1,3.429092310E-2,-1.175728887E-2,-4.544982255E-2,5.813594085E-2
2.828014471E1,9.778006375E-3,3.598668873E-3,-5.679985285E-3,1.186684706E-2
2.829008671E1,2.297561064E-2,9.252926409E-3,-4.615207314E-3,2.519514775E-2
2.830002871E1,4.438687183E-2,-8.976645470E-3,4.556150436E-3,4.551409739E-2
2.830997071E1,3.492775798E-2,-1.675344229E-2,2.490329146E-3,3.881788048E-2
2.831991271E1,-2.781812847E-4,-1.537437648E-2,-8.186101913E-5,1.537711085E-2
2.832985471E1,-3.161808774E-2,1.114391595E-2,6.213836074E-3,3.409548495E-2
2.833979671E1,-2.632167980E-2,2.946879745E-2,1.490513742E-2,4.223036789E-2
2.834973871E1,-7.256833166E-3,1.265688300E-2,-1.250368595E-2,1.921459022E-2
2.835968071E1,1.705720514E-2,1.183681101E-2,-6.374576032E-2,6.704163110E-2
2.836962271E1,5.316076510E-2,-8.230540752E-3,-1.083863282E-1,1.210016731E-1
2.837956471E1,3.366834082E-2,5.753660202E-3,-9.693981886E-2,1.027812739E-1
2.838950671E1,-1.083437897E-2,1.396578223E-2,-1.468820572E-2,2.298195440E-2
2.839944871E1,2.846307635E-2,3.255057245E-2,2.742987335E-2,5.120629292E-2
2.840939071E1,-8.001183718E-4,-5.121283829E-3,2.588503897E-2,2.639892005E-2
2.841933271E1,-4.542175591E-2,-5.721500516E-4,2.185923100E-2,5.041120159E-2
2.842927471E1,-6.039954498E-2,2.983190954E-2,2.056758106E-2,7.043488661E-2
2.843921671E1,-3.984431617E-2,4.187717378E-2,-1.392455935E-2,5.945721628E-2
2.844915871E1,-3.387759805E-2,1.778284460E-2,-1.861987352E-2,4.255139130E-2
2.845910071E1,-8.845521659E-3,1.660053760E-2,-2.516758561E-2,3.142019203E-2
2.846904271E1,2.607244223E-2,3.075343072E-3,-3.883252859E-2,4.687424939E-2
2.847898471E1,8.212260894E-2,-1.903765708E-2,-6.549524724E-2,1.067529049E-1
2.848892671E1,8.683363751E-2,-3.647346944E-2,-4.795418501E-2,1.056882133E-1
2.849886871E1,4.834558301E-2,-2.037959307E-2,-3.012660921E-2,6.049988258E-2
2.850881071E1,2.764117710E-2,-5.341431499E-4,-1.480398059E-2,3.136044996E-2
2.851875271E1,-3.048672460E-2,2.673083872E-2,3.217313468E-2,5.175991413E-2
2.852869471E1,-7.070087716E-2,5.251238197E-2,5.789328218E-2,1.053935312E-1
2.853863671E1,-4.902247131E-2,5.832656085E-2,4.055570304E-2,8.631312440E-2
2.854857771E1,-3.165697172E-2,3.014473557E-2,-2.116692066E-3,4.376470412E-2
2.855851971E1,2.393265367E-2,-1.145732671E-2,-5.043691278E-2,5.699056428E-2
2.856846171E1,7.319559172E-2,-4.431984812E-2,-8.096697986E-2,1.178027819E-1
2.857840371E1,7.595240772E-2,-5.814412773E-2,-8.974014223E-2,1.311594486E-1
2.858834571E1,6.658019811E-2,-3.320575297E-2,-5.601808012E-2,9.313200368E-2
2.859828771E1,4.678503424E-4,-7.309019566E-5,3.251928985E-2,3.252273725E-2
2.860822971E1,-5.744216949E-2,3.890708059E-2,8.677618861E-2,1.111011731E-1
2.861817171E1,-4.870862201E-2,6.386884421E-2,1.076624429E-1,1.343240884E-1
2.862811371E1,-3.374260046E-2,4.793781281E-2,6.377675056E-2,8.662604051E-2
2.863805571E1,-2.809375159E-2,1.937942684E-2,-4.064925849E-2,5.307714460E-2
2.864799771E1,2.439991929E-2,8.424960673E-3,-1.250123012E-1,1.276495651E-1
2.865793971E1,3.530519575E-2,6.971635222E-3,-1.546091527E-1,1.587420884E-1
2.866788171E1,2.280545667E-2,2.621306777E-3,-1.243767089E-1,1.264773727E-1
2.867782371E1,1.780257896E-2,-1.324394345E-3,-6.407261968E-2,6.651305458E-2
2.868776571E1,2.209626250E-2,-2.230683535E-2,1.112608194E-2,3.331110054E-2
2.869770771E1,4.998484991E-2,-3.411177903E-2,4.857282043E-2,7.759779362E-2
2.870764971E1,5.437895939E-2,-3.645797431E-2,6.548238337E-2,9.259696349E-2
2.871759171E1,4.549126469E-2,-2.936383992E-2,4.303141415E-2,6.916207676E-2
2.872753371E1,-2.177576199E-3,-5.859494805E-3,7.623015046E-3,9.858289703E-3
2.873747571E1,-4.267714597E-2,3.555604130E-2,-4.407806575E-2,7.091154167E-2
2.874741771E1,-8.277815491E-2,7.982764989E-2,-4.337406099E-2,1.229064107E-1
2.875735971E1,-9.366004251E-2,8.910688877E-2,-4.326296389E-2,1.363228713E-1
2.876730171E1,-3.592317335E-2,5.686446458E-2,-2.674399495E-2,7.238289150E-2
2.877724371E1,1.917974442E-2,1.993286580E-2,-7.357551455E-3,2.862368422E-2
2.878718571E1,5.691475064E-2,-2.236589223E-2,-1.407073975E-2,6.274956328E-2
2.879712771E1,5.558209710E-2,-3.809139401E-2,-4.280746579E-3,6.751776512E-2
2.880706871E1,5.352321938E-2,-2.749477744E-2,-9.567214251E-3,6.092806732E-2
2.881701246E1,2.377697155E-2,-1.568457127E-2,-1.005311787E-2,3.020621345E-2
2.882695446E1,1.001182191E-2,1.125589013E-4,-1.427890062E-3,1.011375882E-2
2.883689646E1,-2.314459518E-2,3.497190446E-2,-1.406430781E-2,4.423246705E-2
2.884683846E1,-2.830849059E-2,4.284634978E-2,-4.128134251E-3,5.151914034E-2
2.885678046E1,2.668523043E-3,5.113945574E-2,-1.254227757E-2,5.272261066E-2
2.886672246E1,1.828848258E-2,2.646215916E-2,-4.382371187E-2,5.436204728E-2
2.887666446E1,1.075266413E-2,1.092201412E-2,-5.633967698E-2,5.838723645E-2
2.888660646E1,4.100213796E-3,1.690313101E-2,-6.067948043E-2,6.312310937E-2
2.889654846E1,1.714637518E-2,1.429381102E-2,-5.511994779E-2,5.946864602E-2
2.890649046E1,1.491003446E-2,1.115444094E-2,-4.620586753E-2,4.981679310E-2
2.891643246E1,2.754330933E-3,-4.631579518E-3,-2.255212605E-2,2.318698465E-2
2.892637446E1,-2.758957542E-2,-1.009667963E-2,2.267257869E-2,3.711028747E-2
2.893631646E1,-2.452621914E-2,4.872484803E-3,6.102212727E-2,6.594677058E-2
2.894625846E1,5.971834436E-3,-5.229749680E-3,4.588193178E-2,4.656355605E-2
2.895620046E1,2.305820256E-2,-3.516398549E-2,1.848246396E-2,4.593242923E-2
2.896614246E1,2.958625339E-2,-3.924914271E-2,2.565758228E-3,4.921813394E-2
2.897608446E1,2.787565045E-2,-2.395808905E-2,-1.804567695E-2,4.094738546E-2
2.898602646E1,1.033049516E-2,5.393764079E-3,-3.165624082E-2,3.373320922E-2
2.899596846E1,2.326424383E-2,3.582852155E-2,-4.572171807E-2,6.257302534E-2
2.900591046E1,-3.084479347E-3,5.771026433E-2,-3.883837581E-2,6.963051096E-2
2.901585246E1,-2.780899219E-2,7.105975002E-2,-2.732754707E-2,8.105321060E-2
2.902579446E1,-3.152789444E-2,5.609789461E-2,-2.284039378E-2,6.828371325E-2
2.903573646E1,-1.172015905E-2,1.963670433E-2,-3.028039098E-2,3.794554470E-2
2.904567846E1,8.488695323E-3,-1.529397726E-2,-4.293844342E-2,4.636457281E-2
2.905562046E1,2.002583653E-2,-2.649811953E-2,-4.828162909E-2,5.860290244E-2
2.906556146E1,1.245025702E-2,-2.029363900E-2,-4.246248007E-2,4.868164847E-2
2.907550346E1,3.029880971E-3,-6.852936745E-3,-5.128592849E-2,5.183039052E-2
2.908544546E1,1.510978997E-2,1.830178499E-3,-1.890053988E-2,2.426696754E-2
2.909538746E1,1.996290587E-2,-1.268845797E-4,1.812929213E-2,2.696673773E-2
2.910532946E1,2.269494429E-2,2.245272338E-2,3.179189622E-2,4.505452196E-2
2.911527146E1,1.716844842E-2,1.406050712E-2,3.373375654E-2,4.037845728E-2
2.912521346E1,1.908655442E-2,9.738830030E-3,-1.471159458E-3,2.147802785E-2
2.913515546E1,5.000831187E-4,1.131670117E-2,-1.695107818E-2,2.038766441E-2
2.914509746E1,-3.886132613E-3,1.220577031E-2,-4.192979872E-2,4.384279732E-2
2.915503946E1,-1.751109526E-2,1.407103211E-2,-5.739042163E-2,6.163029204E-2
2.916498146E1,-3.949911118E-2,2.631305516E-2,-4.030134916E-2,6.226359610E-2
2.917492346E1,-3.285477385E-2,2.523073554E-2,-2.263164818E-2,4.720400068E-2
2.918486546E1,-3.710548036E-2,1.064807206E-2,-1.959226549E-2,4.329035664E-2
2.919480746E1,-7.655832544E-3,-1.599213481E-4,-1.268144131E-2,1.481405753E-2
2.920474946E1,3.546482474E-2,-1.269021213E-2,-2.375782192E-2,4.453346359E-2
2.921469146E1,4.758515261E-2,-4.581293464E-3,-2.512840927E-2,5.400714722E-2
2.922463346E1,5.705025986E-2,5.456914008E-3,-1.119390965E-2,5.839360987E-2
2.923457546E1,6.806232110E-2,-1.762350798E-3,8.292521238E-3,6.858827408E-2
2.924451746E1,5.466759257E-2,-4.702038467E-3,9.558443427E-3,5.569576899E-2
2.925445946E1,2.243408538E-2,8.257437944E-3,-3.471550405E-2,4.215020391E-2
2.926440146E1,-2.295763046E-3,6.411764324E-3,-3.092299998E-2,3.166406761E-2
2.927434346E1,-5.640728541E-2,5.002000630E-3,2.149728835E-2,6.057173651E-2
2.928428546E1,-5.042755723E-2,1.327610314E-2,3.427930176E-2,6.240403811E-2
2.929422746E1,-2.540871017E-2,2.653524935E-2,3.775722563E-2,5.268140182E-2
2.930416846E1,-9.029635862E-3,3.070577592E-2,6.425505280E-3,3.264454191E-2
2.931411046E1,2.846556142E-2,2.212294042E-2,-5.577775955E-2,6.641438956E-2
2.932405246E1,3.265194856E-2,1.478643894E-2,-1.069841659E-1,1.128290755E-1
2.933399446E1,3.559017442E-2,6.106832027E-3,-1.154006481E-1,1.209184167E-1
2.934393646E1,2.422282174E-2,-4.784191847E-3,-8.843913674E-2,9.182110048E-2
2.935387846E1,1.144884825E-2,-1.167572021E-2,-1.331469476E-2,2.108742908E-2
2.936382046E1,-1.982717738E-2,2.685626149E-3,7.220551193E-2,7.492640058E-2
2.937376246E1,-7.969097123E-3,3.010497451E-2,1.172319961E-1,1.212978025E-1
2.938370446E1,2.358978756E-2,1.661018550E-2,9.104114771E-2,9.550322987E-2
2.939364646E1,2.946360804E-2,1.294865906E-3,-6.981575489E-4,2.950031018E-2
2.940358846E1,5.621922433E-2,-5.360434949E-3,-1.043611050E-1,1.186616015E-1
2.941353046E1,4.882863611E-2,-1.196164906E-2,-1.374113220E-1,1.463187895E-1
2.942347246E1,3.078193590E-3,-3.221815825E-4,-1.177868968E-1,1.178275526E-1
2.943341446E1,-3.180117868E-2,1.654440433E-2,-3.994876206E-2,5.367435021E-2
2.944335646E1,-4.376173139E-2,3.102561861E-2,5.476326764E-2,7.665959579E-2
2.945329846E1,-6.999197535E-2,3.449155569E-2,9.649835408E-2,1.240986558E-1
2.946324046E1,-4.503379315E-2,3.393110007E-2,7.113781035E-2,9.077417110E-2
2.947318246E1,8.255683780E-3,3.429976702E-3,-8.483140469E-3,1.232415218E-2
2.948312446E1,3.752319083E-2,-7.397897243E-3,-9.341745615E-2,1.009432506E-1
2.949306646E1,8.510637000E-2,-5.223610103E-3,-1.274915206E-1,1.533768827E-1
2.950300846E1,6.617849439E-2,-2.788829505E-3,-8.144235849E-2,1.049772759E-1
2.951295046E1,3.715722822E-2,6.569054425E-3,-2.047987282E-2,4.293293928E-2
2.952289246E1,8.175942376E-3,1.974312365E-3,5.066846251E-2,5.136182470E-2
2.953283446E1,-3.461968280E-2,1.676601380E-2,7.184415400E-2,8.149358331E-2
2.954277646E1,-6.017844714E-2,2.566138297E-2,6.644717395E-2,9.324794369E-2
2.955271846E1,-8.378351055E-2,3.009386480E-2,4.188945293E-3,8.912275019E-2
2.956265946E1,-5.172052279E-2,3.137352794E-2,-4.420670450E-2,7.492358411E-2
2.957260146E1,1.132094041E-2,7.557233870E-3,-7.513087392E-2,7.635393697E-2
2.958254346E1,8.658995479E-2,-2.301727206E-2,-1.020543784E-1,1.358039441E-1
2.959248546E1,1.345684057E-1,-2.462905705E-2,-9.760172367E-2,1.680516074E-1
2.960242746E1,1.092948394E-1,-3.708362639E-2,-4.080128610E-2,1.224144689E-1
2.961236946E1,3.120870955E-2,-2.609904706E-3,4.187015712E-2,5.228675943E-2
2.962231146E1,-3.354693800E-2,3.250759542E-2,8.480918527E-2,9.682323438E-2
2.963225346E1,-8.173435383E-2,4.256217510E-2,7.589393556E-2,1.193814592E-1
2.964219546E1,-8.145171404E-2,3.145451188E-2,5.486617863E-2,1.031216059E-1
2.965213746E1,-3.556853972E-2,8.707965910E-3,-9.826245904E-3,3.791444048E-2
2.966207946E1,2.220728651E-2,3.889567852E-3,-7.078054547E-2,7.428443935E-2
2.967202146E1,5.689282358E-2,-2.386014819E-2,-1.031618410E-1,1.202017699E-1
2.968196346E1,7.518108688E-2,-3.354138315E-2,-1.066596454E-1,1.347349256E-1
2.969190546E1,6.415272653E-2,-2.413993746E-2,-6.401941001E-2,9.379122433E-2
2.970184746E1,1.368350789E-2,2.028662235E-2,-1.157690227E-2,2.707046547E-2
2.971178946E1,-2.995060802E-2,4.503350079E-2,3.414540052E-2,6.396064017E-2
2.972173146E1,-5.503706351E-2,5.859465569E-2,4.780800462E-2,9.353083631E-2
2.973167346E1,-2.914442316E-2,6.193838596E-2,4.345416784E-2,8.108036606E-2
2.974161546E1,-1.203064620E-4,3.144486398E-2,-3.553937674E-3,3.164529060E-2
2.975155746E1,3.779720597E-2,-1.415990978E-2,-6.968594670E-2,8.053113058E-2
2.976149946E1,5.747886077E-2,-3.855800182E-2,-9.091894090E-2,1.142663238E-1
2.977144146E1,2.977036759E-2,-2.907586455E-2,-5.427736402E-2,6.839380769E-2
2.978138346E1,1.832385823E-2,-1.189031303E-2,-1.892158985E-3,2.192540969E-2
2.979132546E1,-6.166473627E-3,6.565546095E-3,2.569149613E-2,2.722470874E-2
2.980126646E1,-6.468482316E-3,2.520266891E-2,2.871275246E-2,3.874839271E-2
2.981120625E1,3.907182589E-3,1.752118170E-2,1.980101109E-2,2.672710093E-2
2.982114825E1,-2.378391512E-2,1.889995515E-2,-7.704876065E-3,3.134083659E-2
2.983109025E1,-4.394825757E-2,1.964518279E-2,-4.820970833E-2,6.812898449E-2
2.984103225E1,-3.324909545E-2,2.329179883E-2,-6.607879937E-2,7.755267866E-2
2.985097425E1,-1.036952533E-2,1.426077425E-2,-4.780274212E-2,5.095094594E-2
2.986091625E1,-2.090883918E-2,2.426886857E-3,-1.929405749E-2,2.855398379E-2
2.987085825E1,-9.382076785E-3,1.790329725E-2,1.891632736E-2,2.768354850E-2
2.988080025E1,1.027034193E-2,2.022318006E-2,4.335534990E-2,4.892998365E-2
2.989074225E1,4.327093072E-2,1.503582269E-2,1.640787184E-2,4.865868543E-2
2.990068425E1,5.028510444E-2,-8.856485188E-3,-1.861987352E-2,5.434821753E-2
2.991062625E1,5.252115279E-2,-2.657939583E-2,-4.316297650E-2,7.299300182E-2
2.992056825E1,5.868251011E-2,-3.692078143E-2,-5.396395326E-2,8.785720998E-2
2.993051025E1,5.064156532E-2,-1.197743654E-2,-4.956567764E-2,7.186642836E-2
2.994045225E1,3.005037613E-2,4.137489796E-3,-4.420904338E-2,5.361514193E-2
2.995039425E1,-1.928119361E-4,4.266859442E-2,-4.262386322E-2,6.031119168E-2
2.996033625E1,-3.403123364E-2,5.459252894E-2,-6.621387005E-2,9.231871785E-2
2.997027825E1,-7.173641905E-2,6.014299840E-2,-9.390686810E-2,1.325963572E-1
2.998022025E1,-8.507179834E-2,8.323920786E-2,-4.797757387E-2,1.283270205E-1
2.999016225E1,-8.799284801E-2,7.950312942E-2,2.598093331E-2,1.214022149E-1
3.000010425E1,-9.310024470E-2,5.849905372E-2,9.142823339E-2,1.429997088E-1
3.001004625E1,-4.904410601E-2,1.711275369E-2,1.192744285E-1,1.300944271E-1
3.001998825E1,2.259641871E-2,-4.217889011E-2,9.564056754E-2,1.069428589E-1
3.002993025E1,9.189454883E-2,-9.020148754E-2,3.593230963E-2,1.336863768E-1
3.003987125E1,1.194052599E-1,-1.000569695E-1,-4.416928232E-2,1.619257199E-1
3.004981325E1,1.421560451E-1,-9.002285510E-2,-1.066584760E-1,1.992196931E-1
3.005975525E1,1.383160324E-1,-7.253763378E-2,-1.169419742E-1,1.951114001E-1
3.006969725E1,8.912274934E-2,-3.633050501E-2,-9.279882073E-2,1.336951427E-1
3.007963925E1,2.250220545E-2,-3.365949690E-3,-3.034237146E-2,3.792543175E-2
3.008958125E1,-5.342922539E-2,4.060569674E-2,3.007047594E-2,7.353732560E-2
3.009952325E1,-1.188041662E-1,7.682130396E-2,7.093140364E-2,1.582630932E-1
3.010946525E1,-1.032887987E-1,8.992900729E-2,8.259075165E-2,1.599282169E-1
3.011940725E1,-8.186145768E-2,7.648801267E-2,2.454895020E-2,1.146924814E-1
3.012934925E1,-4.600764692E-2,5.003696322E-2,-4.865234256E-2,8.359097858E-2
3.013929125E1,3.450690463E-2,2.450977385E-2,-1.048627961E-1,1.130825428E-1
3.014923325E1,8.892767161E-2,-9.744969606E-3,-1.378568798E-1,1.643399359E-1
3.015917525E1,9.377296686E-2,-4.070071399E-2,-1.307028115E-1,1.659311374E-1
3.016911725E1,6.048813030E-2,-3.373083293E-2,-8.036997914E-2,1.060939044E-1
3.017905925E1,2.095466673E-2,-6.127297282E-3,-5.689340830E-3,2.256125947E-2
3.018900125E1,-3.671707906E-2,5.755706728E-3,7.539049029E-2,8.405354294E-2
3.019894325E1,-3.355176196E-2,1.714023560E-2,1.151819623E-1,1.211874285E-1
3.020888525E1,1.568976067E-2,8.566755652E-3,1.032653368E-1,1.048011816E-1
3.021882725E1,2.432368621E-2,-1.805912554E-2,3.622759402E-2,4.722512355E-2
3.022876925E1,4.980702147E-2,-2.008196980E-2,-6.820133865E-2,8.680695532E-2
3.023871125E1,4.943184949E-2,1.584595442E-3,-1.285516208E-1,1.377372060E-1
3.024865325E1,1.204855330E-2,1.088634610E-2,-1.430293268E-1,1.439481451E-1
3.025859525E1,-1.743968613E-2,4.318461120E-2,-1.029226899E-1,1.129696127E-1
3.026853725E1,-7.180578165E-2,7.909060836E-2,-3.165273249E-2,1.114149455E-1
3.027847825E1,-9.599388555E-2,8.797954559E-2,2.179841995E-2,1.320242312E-1
3.028842025E1,-7.022462144E-2,7.168832570E-2,4.797055721E-2,1.112289884E-1
3.029836225E1,-1.419148475E-2,2.635018498E-2,3.495757878E-2,4.601915690E-2
3.030830425E1,4.965060845E-2,-2.807014346E-2,4.425757527E-3,5.720754498E-2
3.031824625E1,9.306859665E-2,-5.984859109E-2,-2.652589381E-2,1.137859419E-1
3.032818825E1,1.034612185E-1,-6.232254803E-2,-2.782046735E-2,1.239447543E-1
3.033813025E1,7.723952606E-2,-4.928881198E-2,-2.039508820E-2,9.386847711E-2
3.034807225E1,1.449627087E-2,-2.846483052E-2,2.490153730E-2,4.050277775E-2
3.035801425E1,-4.996869698E-2,2.670364916E-2,6.246697426E-2,8.433313957E-2
3.036795625E1,-4.622750223E-2,4.839067966E-2,6.176238477E-2,9.106718406E-2
3.037789825E1,-5.248658113E-2,3.674068719E-2,-5.463053584E-3,6.430057736E-2
3.038784025E1,-7.470621988E-3,2.581545711E-2,-7.262007952E-2,7.743335178E-2
3.039778225E1,2.446182668E-2,1.045628339E-2,-1.016649538E-1,1.050879520E-1
3.040772425E1,2.309262805E-2,6.989761591E-3,-1.093242216E-1,1.119549537E-1
3.041766625E1,4.375317983E-2,6.909070015E-3,-9.321280360E-2,1.032022420E-1
3.042760825E1,2.199729837E-2,9.381565154E-3,-3.778646171E-2,4.471813490E-2
3.043755025E1,1.684217378E-3,1.734927356E-2,-6.692138314E-3,1.867133087E-2
3.044749225E1,-3.634556159E-3,8.862040043E-3,5.692966104E-2,5.772981949E-2
3.045743425E1,1.379942894E-2,-2.596163750E-4,8.369061291E-2,8.482104886E-2
3.046737625E1,1.862111606E-2,-2.342072994E-2,4.523113668E-2,5.423220703E-2
3.047731825E1,1.862498984E-2,-3.931229264E-2,-1.262706220E-2,4.529668088E-2
3.048726025E1,3.488317296E-2,-3.027805209E-2,-4.395995200E-2,6.376577118E-2
3.049720225E1,2.782938436E-2,-2.269713700E-2,-5.628763676E-2,6.676775205E-2
3.050714425E1,1.732625015E-2,6.053914726E-3,-5.582336783E-2,5.876306003E-2
3.051708525E1,-1.854078993E-3,5.205571443E-2,-3.260875225E-2,6.145376910E-2
